Nepal,Nepal
Netherlands,Netherlands
New Zealand,New Zealand
Nicaragua,Nicaragua
Niger,Niger
Nigeria,Nigeria
Norway,Norway
Oman,Oman
Pakistan,Pakistan
Palau,Palau
Panama,Panama
Papua New Guinea,Papua New Guinea
Paraguay,Paraguay
Peru,Peru
Philippines,Philippines
Poland,Poland
Portugal,Portugal
Qatar,Qatar
Romania,Romania
Russia,Russia
Rwanda,Rwanda
St. Kitts and Nevis,Saint Kitts and Nevis
St. Lucia,Saint Lucia
St. Vincent and the Grenadines,Saint Vincent and the Grenadines
Samoa,Samoa
San Marino,San Marino
Sao Tome and Principe,Sao Tome and Principe
Saudi Arabia,Saudi Arabia
Senegal,Senegal
Serbia,Serbia
Seychelles,Seychelles
Sierra Leone,Sierra Leone
Singapore,Singapore
Slovak Republic,Slovakia
Slovenia,Slovenia
Solomon Islands,Solomon Islands
Somalia,Somalia
South Africa,South Africa
South Sudan,South Sudan
Spain,Spain
Sri Lanka,Sri Lanka
Sudan,Sudan
Suriname,Suriname
Swaziland,Eswatini
Sweden,Sweden
Switzerland,Switzerland
Syria,Syria
Taiwan,Taiwan
Tajikistan,Tajikistan
Tanzania,Tanzania
Thailand,Thailand
Timor-Leste,Timor
Togo,Togo
Tonga,Tonga
Trinidad and Tobago,Trinidad and Tobago
Tunisia,Tunisia
Turkey,Turkey
Turkmenistan,Turkmenistan
Tuvalu,Tuvalu
Uganda,Uganda
Ukraine,Ukraine
United Arab Emirates,United Arab Emirates
United Kingdom,United Kingdom
United States,United States
Uruguay,Uruguay
Uzbekistan,Uzbekistan
Vanuatu,Vanuatu
Venezuela,Venezuela
Vietnam,Vietnam
Palestine,Palestine
Yemen,Yemen
Zambia,Zambia
Zimbabwe,Zimbabwe
Latin America,Latin America
North America,North America
The Americas,DROPENTITY
Afghanistan,Afghanistan
Africa,Africa
African Group,DROPENTITY
African Union,DROPENTITY
African Union: Central Africa,DROPENTITY
African Union: Eastern Africa,DROPENTITY
African Union: Northern Africa,DROPENTITY
African Union: Southern Africa,DROPENTITY
African Union: Western Africa,DROPENTITY
"African, Caribbean and Pacific (ACP) Group of States",DROPENTITY
Albania,Albania
Algeria,Algeria
American Samoa,American Samoa
Andean Community,DROPENTITY
Andorra,Andorra
Angola,Angola
Anguilla,Anguilla
Antigua and Barbuda,Antigua and Barbuda
Argentina,Argentina
Armenia,Armenia
Aruba,Aruba
Asia,Asia
Asia-Pacific Economic Cooperation (APEC),DROPENTITY
Asia-Pacific Group,DROPENTITY
Association of Southeast Asian Nations (ASEAN),DROPENTITY
Australia,Australia
Australia/New Zealand,DROPENTITY
Austria,Austria
Azerbaijan,Azerbaijan
BRIC,DROPENTITY
BRICS,DROPENTITY
Bahamas,Bahamas
Bahrain,Bahrain
Bangladesh,Bangladesh
Barbados,Barbados
Belarus,Belarus
Belgium,Belgium
Belize,Belize
Belt-Road Initiative (BRI),DROPENTITY
Belt-Road Initiative: Africa,DROPENTITY
Belt-Road Initiative: Asia,DROPENTITY
Belt-Road Initiative: Europe,DROPENTITY
Belt-Road Initiative: Latin America and the Caribbean,DROPENTITY
Belt-Road Initiative: Pacific,DROPENTITY
Benin,Benin
Bermuda,Bermuda
Bhutan,Bhutan
Black Sea Economic Cooperation (BSEC),DROPENTITY
Bolivarian Alliance for the Americas (ALBA),DROPENTITY
Bolivia (Plurinational State of),Bolivia
"Bonaire, Sint Eustatius and Saba",Bonaire Sint Eustatius and Saba
Bosnia and Herzegovina,Bosnia and Herzegovina
Botswana,Botswana
Brazil,Brazil
British Virgin Islands,British Virgin Islands
Brunei Darussalam,Brunei
Bulgaria,Bulgaria
Burkina Faso,Burkina Faso
Burundi,Burundi
Cabo Verde,Cape Verde
Cambodia,Cambodia
Cameroon,Cameroon
Canada,Canada
Caribbean,DROPENTITY
Caribbean Community and Common Market (CARICOM),DROPENTITY
Cayman Islands,Cayman Islands
Central African Republic,Central African Republic
Central America,DROPENTITY
Central Asia,DROPENTITY
Central European Free Trade Agreement (CEFTA),DROPENTITY
Central and Southern Asia,DROPENTITY
Chad,Chad
Channel Islands,Channel Islands
Chile,Chile
China,China
China (and dependencies),DROPENTITY
"China, Hong Kong SAR",Hong Kong
"China, Macao SAR",Macao
"China, Taiwan Province of China",Taiwan
Colombia,Colombia
Commonwealth of Independent States (CIS),DROPENTITY
Commonwealth of Nations,DROPENTITY
Commonwealth: Africa,DROPENTITY
Commonwealth: Asia,DROPENTITY
Commonwealth: Caribbean and Americas,DROPENTITY
Commonwealth: Europe,DROPENTITY
Commonwealth: Pacific,DROPENTITY
Comoros,Comoros
Congo,Congo
Cook Islands,Cook Islands
Costa Rica,Costa Rica
Countries with Access to the Sea,DROPENTITY
Countries with Access to the Sea: Africa,DROPENTITY
Countries with Access to the Sea: Asia,DROPENTITY
Countries with Access to the Sea: Europe,DROPENTITY
Countries with Access to the Sea: Latin America and the Caribbean,DROPENTITY
Countries with Access to the Sea: Northern America,DROPENTITY
Countries with Access to the Sea: Oceania,DROPENTITY
Croatia,Croatia
Cuba,Cuba
Curaçao,Curacao
Cyprus,Cyprus
Czechia,Czechia
Côte d'Ivoire,Cote d'Ivoire
Dem. People's Republic of Korea,North Korea
Democratic Republic of the Congo,Democratic Republic of Congo
Denmark,Denmark
Denmark (and dependencies),DROPENTITY
Djibouti,Djibouti
Dominica,Dominica
Dominican Republic,Dominican Republic
ECE: North America-2,DROPENTITY
ECE: UNECE-52,DROPENTITY
ECLAC: Latin America,DROPENTITY
ECLAC: The Caribbean,DROPENTITY
ESCAP region: East and North-East Asia,DROPENTITY
ESCAP region: North and Central Asia,DROPENTITY
ESCAP region: Pacific,DROPENTITY
ESCAP region: South and South-West Asia,DROPENTITY
ESCAP region: South-East Asia,DROPENTITY
ESCAP: ADB Developing member countries (DMCs),DROPENTITY
ESCAP: ADB Group A (Concessional assistance only),DROPENTITY
ESCAP: ADB Group B (OCR blend),DROPENTITY
ESCAP: ADB Group C (Regular OCR only),DROPENTITY
ESCAP: ASEAN,DROPENTITY
ESCAP: Central Asia,DROPENTITY
ESCAP: ECO,DROPENTITY
ESCAP: HDI groups,DROPENTITY
ESCAP: Landlocked countries (LLDCs),DROPENTITY
ESCAP: Least Developed Countries (LDCs),DROPENTITY
ESCAP: Pacific island dev. econ.,DROPENTITY
ESCAP: SAARC,DROPENTITY
ESCAP: WB High income econ.,DROPENTITY
ESCAP: WB Low income econ.,DROPENTITY
ESCAP: WB Lower middle income econ.,DROPENTITY
ESCAP: WB Upper middle income econ.,DROPENTITY
ESCAP: WB income groups,DROPENTITY
ESCAP: high HDI,DROPENTITY
ESCAP: high income,DROPENTITY
ESCAP: income groups,DROPENTITY
ESCAP: low HDI,DROPENTITY
ESCAP: low income,DROPENTITY
ESCAP: lower middle HDI,DROPENTITY
ESCAP: lower middle income,DROPENTITY
ESCAP: other Asia-Pacific countries/areas,DROPENTITY
ESCAP: upper middle HDI,DROPENTITY
ESCAP: upper middle income,DROPENTITY
ESCWA: Arab countries,DROPENTITY
ESCWA: Arab least developed countries,DROPENTITY
ESCWA: Gulf Cooperation Council countries,DROPENTITY
ESCWA: Maghreb countries,DROPENTITY
ESCWA: Mashreq countries,DROPENTITY
ESCWA: member countries,DROPENTITY
East African Community (EAC),DROPENTITY
Eastern Africa,DROPENTITY
Eastern Asia,DROPENTITY
Eastern Europe,DROPENTITY
Eastern European Group,DROPENTITY
Eastern and South-Eastern Asia,DROPENTITY
Economic Community of Central African States (ECCAS),DROPENTITY
Economic Community of West African States (ECOWAS),DROPENTITY
Economic Cooperation Organization (ECO),DROPENTITY
Ecuador,Ecuador
Egypt,Egypt
El Salvador,El Salvador
Equatorial Guinea,Equatorial Guinea
Eritrea,Eritrea
Estonia,Estonia
Eswatini,Eswatini
Ethiopia,Ethiopia
Eurasian Economic Community (Eurasec),DROPENTITY
Europe,Europe
Europe (48),DROPENTITY
Europe and Northern America,DROPENTITY
European Community (EC: 12),DROPENTITY
European Free Trade Agreement (EFTA),DROPENTITY
European Union (EU: 15),DROPENTITY
European Union (EU: 28),DROPENTITY
Falkland Islands (Malvinas),Falkland Islands
Faroe Islands,Faeroe Islands
Fiji,Fiji
Finland,Finland
France,France
France (and dependencies),DROPENTITY
French Guiana,French Guiana
French Polynesia,French Polynesia
Gabon,Gabon
Gambia,Gambia
Georgia,Georgia
Germany,Germany
Ghana,Ghana
Gibraltar,Gibraltar
Greater Arab Free Trade Area (GAFTA),DROPENTITY
Greece,Greece
Greenland,Greenland
Grenada,Grenada
Group of 77 (G77),DROPENTITY
Group of Eight (G8),DROPENTITY
Group of Seven (G7),DROPENTITY
Group of Twenty (G20) - member states,DROPENTITY
Guadeloupe,Guadeloupe
Guam,Guam
Guatemala,Guatemala
Guinea,Guinea
Guinea-Bissau,Guinea-Bissau
Gulf Cooperation Council (GCC),DROPENTITY
Guyana,Guyana
Haiti,Haiti
High-income countries,DROPENTITY
Holy See,Vatican
Honduras,Honduras
Hungary,Hungary
Iceland,Iceland
India,India
Indonesia,Indonesia
Iran (Islamic Republic of),Iran
Iraq,Iraq
Ireland,Ireland
Isle of Man,Isle of Man
Israel,Israel
Italy,Italy
Jamaica,Jamaica
Japan,Japan
Jordan,Jordan
Kazakhstan,Kazakhstan
Kenya,Kenya
Kiribati,Kiribati
Kuwait,Kuwait
Kyrgyzstan,Kyrgyzstan
LLDC: Africa,DROPENTITY
LLDC: Asia,DROPENTITY
LLDC: Europe,DROPENTITY
LLDC: Latin America,DROPENTITY
Land-locked Countries,DROPENTITY
Land-locked Countries (Others),DROPENTITY
Land-locked Developing Countries (LLDC),DROPENTITY
Lao People's Democratic Republic,Laos
Latin America and the Caribbean,DROPENTITY
Latin American Integration Association (ALADI),DROPENTITY
Latin American and Caribbean Group (GRULAC),DROPENTITY
Latvia,Latvia
"League of Arab States (LAS, informal name: Arab League)",DROPENTITY
Least developed countries,DROPENTITY
Least developed: Africa,DROPENTITY
Least developed: Asia,DROPENTITY
Least developed: Latin America and the Caribbean,DROPENTITY
Least developed: Oceania,DROPENTITY
Lebanon,Lebanon
Lesotho,Lesotho
Less developed regions,DROPENTITY
"Less developed regions, excluding China",DROPENTITY
"Less developed regions, excluding least developed countries",DROPENTITY
Less developed: Africa,DROPENTITY
Less developed: Asia,DROPENTITY
Less developed: Latin America and the Caribbean,DROPENTITY
Less developed: Oceania,DROPENTITY
Liberia,Liberia
Libya,Libya
Liechtenstein,Liechtenstein
Lithuania,Lithuania
Low-income countries,DROPENTITY
Lower-middle-income countries,DROPENTITY
Luxembourg,Luxembourg
Madagascar,Madagascar
Malawi,Malawi
Malaysia,Malaysia
Maldives,Maldives
Mali,Mali
Malta,Malta
Marshall Islands,Marshall Islands
Martinique,Martinique
Mauritania,Mauritania
Mauritius,Mauritius
Mayotte,Mayotte
Melanesia,DROPENTITY
Mexico,Mexico
Micronesia,Micronesia (country)
Micronesia (Fed. States of),Micronesia (country)
Middle Africa,DROPENTITY
Middle-income countries,DROPENTITY
Monaco,Monaco
Mongolia,Mongolia
Montenegro,Montenegro
Montserrat,Montserrat
More developed regions,DROPENTITY
More developed: Asia,DROPENTITY
More developed: Europe,DROPENTITY
More developed: Northern America,DROPENTITY
More developed: Oceania,DROPENTITY
Morocco,Morocco
Mozambique,Mozambique
Myanmar,Myanmar
Namibia,Namibia
Nauru,Nauru
Nepal,Nepal
Netherlands,Netherlands
Netherlands (and dependencies),DROPENTITY
New Caledonia,New Caledonia
New EU member states (joined since 2004),DROPENTITY
New Zealand,New Zealand
New Zealand (and dependencies),DROPENTITY
Nicaragua,Nicaragua
Niger,Niger
Nigeria,Nigeria
Niue,Niue
No income group available,DROPENTITY
Non-Self-Governing Territories,DROPENTITY
North American Free Trade Agreement (NAFTA),DROPENTITY
North Atlantic Treaty Organization (NATO),DROPENTITY
North Macedonia,North Macedonia
Northern Africa,DROPENTITY
Northern Africa and Western Asia,DROPENTITY
Northern America,DROPENTITY
Northern Europe,DROPENTITY
Northern Mariana Islands,Northern Mariana Islands
Norway,Norway
Oceania,Oceania
Oceania (excluding Australia and New Zealand),DROPENTITY
Oman,Oman
Organisation for Economic Co-operation and Development (OECD),DROPENTITY
Organization for Security and Co-operation in Europe (OSCE),DROPENTITY
Organization of American States (OAS),DROPENTITY
Organization of Petroleum Exporting countries (OPEC),DROPENTITY
Organization of the Islamic Conference (OIC),DROPENTITY
Pakistan,Pakistan
Palau,Palau
Panama,Panama
Papua New Guinea,Papua New Guinea
Paraguay,Paraguay
Peru,Peru
Philippines,Philippines
Poland,Poland
Polynesia,DROPENTITY
Portugal,Portugal
Puerto Rico,Puerto Rico
Qatar,Qatar
Republic of Korea,South Korea
Republic of Moldova,Moldova
Romania,Romania
Russian Federation,Russia
Rwanda,Rwanda
Réunion,Reunion
"SIDS Atlantic, and Indian Ocean, Mediterranean and South China Sea (AIMS)",DROPENTITY
SIDS Caribbean,DROPENTITY
SIDS Pacific,DROPENTITY
Saint Barthélemy,Saint Barthlemy
Saint Helena,Saint Helena
Saint Kitts and Nevis,Saint Kitts and Nevis
Saint Lucia,Saint Lucia
Saint Martin (French part),Saint Martin (French part)
Saint Pierre and Miquelon,Saint Pierre and Miquelon
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Samoa,Samoa
San Marino,San Marino
Sao Tome and Principe,Sao Tome and Principe
Saudi Arabia,Saudi Arabia
Senegal,Senegal
Serbia,Serbia
Seychelles,Seychelles
Shanghai Cooperation Organization (SCO),DROPENTITY
Sierra Leone,Sierra Leone
Singapore,Singapore
Sint Maarten (Dutch part),Sint Maarten (Dutch part)
Slovakia,Slovakia
Slovenia,Slovenia
Small Island Developing States (SIDS),DROPENTITY
Solomon Islands,Solomon Islands
Somalia,Somalia
South Africa,South Africa
South America,South America
South Asian Association for Regional Cooperation (SAARC),DROPENTITY
South Sudan,South Sudan
South-Eastern Asia,DROPENTITY
Southern Africa,DROPENTITY
Southern African Development Community (SADC),DROPENTITY
Southern Asia,DROPENTITY
Southern Common Market (MERCOSUR),DROPENTITY
Southern Europe,DROPENTITY
Spain,Spain
Sri Lanka,Sri Lanka
State of Palestine,Palestine
Sub-Saharan Africa,DROPENTITY
Sudan,Sudan
Suriname,Suriname
Sweden,Sweden
Switzerland,Switzerland
Syrian Arab Republic,Syria
Tajikistan,Tajikistan
Thailand,Thailand
Timor-Leste,Timor
Togo,Togo
Tokelau,Tokelau
Tonga,Tonga
Trinidad and Tobago,Trinidad and Tobago
Tunisia,Tunisia
Turkey,Turkey
Turkmenistan,Turkmenistan
Turks and Caicos Islands,Turks and Caicos Islands
Tuvalu,Tuvalu
UN-ECE: member countries,DROPENTITY
UNFPA Regions,DROPENTITY
UNFPA: Arab States (AS),DROPENTITY
UNFPA: Asia and the Pacific (AP),DROPENTITY
UNFPA: East and Southern Africa (ESA),DROPENTITY
UNFPA: Eastern Europe and Central Asia (EECA),DROPENTITY
UNFPA: Latin America and the Caribbean (LAC),DROPENTITY
UNFPA: West and Central Africa (WCA),DROPENTITY
UNICEF PROGRAMME REGIONS,DROPENTITY
UNICEF Programme Regions: East Asia and Pacific (EAPRO),DROPENTITY
UNICEF Programme Regions: Eastern Caribbean,DROPENTITY
UNICEF Programme Regions: Eastern and Southern Africa (ESARO),DROPENTITY
UNICEF Programme Regions: Europe and Central Asia (CEECIS),DROPENTITY
UNICEF Programme Regions: Latin America,DROPENTITY
UNICEF Programme Regions: Latin America and Caribbean (LACRO),DROPENTITY
UNICEF Programme Regions: Middle East and North Africa (MENARO),DROPENTITY
UNICEF Programme Regions: South Asia (ROSA),DROPENTITY
UNICEF Programme Regions: West and Central Africa (WCARO),DROPENTITY
UNICEF REGIONS,DROPENTITY
UNICEF Regions: East Asia and Pacific,DROPENTITY
UNICEF Regions: Eastern Europe and Central Asia,DROPENTITY
UNICEF Regions: Eastern and Southern Africa,DROPENTITY
UNICEF Regions: Europe and Central Asia,DROPENTITY
UNICEF Regions: Latin America and Caribbean,DROPENTITY
UNICEF Regions: Middle East and North Africa,DROPENTITY
UNICEF Regions: North America,DROPENTITY
UNICEF Regions: South Asia,DROPENTITY
UNICEF Regions: Sub-Saharan Africa,DROPENTITY
UNICEF Regions: West and Central Africa,DROPENTITY
UNICEF Regions: Western Europe,DROPENTITY
UNITED NATIONS Regional Groups of Member States,DROPENTITY
Uganda,Uganda
Ukraine,Ukraine
United Arab Emirates,United Arab Emirates
United Kingdom,United Kingdom
United Kingdom (and dependencies),DROPENTITY
United Nations Economic Commission for Africa (UN-ECA),DROPENTITY
United Nations Economic Commission for Latin America and the Caribbean (UN-ECLAC),DROPENTITY
United Nations Economic and Social Commission for Asia and the Pacific (UN-ESCAP) Regions,DROPENTITY
United Nations Member States,DROPENTITY
United Republic of Tanzania,Tanzania
United States Virgin Islands,United States Virgin Islands
United States of America,United States
United States of America (and dependencies),DROPENTITY
Upper-middle-income countries,DROPENTITY
Uruguay,Uruguay
Uzbekistan,Uzbekistan
Vanuatu,Vanuatu
Venezuela (Bolivarian Republic of),Venezuela
Viet Nam,Vietnam
WB region: East Asia and Pacific (excluding high income),DROPENTITY
WB region: Europe and Central Asia (excluding high income),DROPENTITY
WB region: Latin America and Caribbean (excluding high income),DROPENTITY
WB region: Middle East and North Africa (excluding high income),DROPENTITY
WB region: South Asia (excluding high income),DROPENTITY
WB region: Sub-Saharan Africa (excluding high income),DROPENTITY
WHO Regions,DROPENTITY
WHO: African region (AFRO),DROPENTITY
WHO: Americas (AMRO),DROPENTITY
WHO: Eastern Mediterranean Region (EMRO),DROPENTITY
WHO: European Region (EURO),DROPENTITY
WHO: South-East Asia region (SEARO),DROPENTITY
WHO: Western Pacific region (WPRO),DROPENTITY
Wallis and Futuna Islands,Wallis and Futuna
West African Economic and Monetary Union (UEMOA),DROPENTITY
Western Africa,DROPENTITY
Western Asia,DROPENTITY
Western Europe,DROPENTITY
Western European and Others Group (WEOG),DROPENTITY
Western Sahara,Western Sahara
World,World
World Bank Regional Groups (developing only),DROPENTITY
Yemen,Yemen
Zambia,Zambia
Zimbabwe,Zimbabwe
