Sint Maarten (Dutch part)*,Sint Maarten (Dutch part)
Trinidad and Tobago,Trinidad and Tobago
Turks and Caicos Islands*,Turks and Caicos Islands
United States Virgin Islands*,United States Virgin Islands
Central America,Central America
Belize,Belize
Costa Rica,Costa Rica
El Salvador,El Salvador
Guatemala,Guatemala
Honduras,Honduras
Mexico,Mexico
Nicaragua,Nicaragua
Panama,Panama
South America,South America
Argentina,Argentina
Bolivia (Plurinational State of),Bolivia
Brazil,Brazil
Chile,Chile
Colombia,Colombia
Ecuador,Ecuador
Falkland Islands (Malvinas)*,Falkland Islands
French Guiana*,French Guiana
Guyana,Guyana
Paraguay,Paraguay
Peru,Peru
Suriname,Suriname
Uruguay,Uruguay
Venezuela (Bolivarian Republic of),Venezuela
NORTHERN AMERICA,Northern America
Bermuda*,Bermuda
Canada,Canada
Greenland*,Greenland
Saint Pierre and Miquelon*,Saint Pierre and Miquelon
United States of America*,United States
OCEANIA ,Oceania
Australia*,Australia
New Zealand*,New Zealand
Melanesia,Melanesia
Fiji,Fiji
New Caledonia*,New Caledonia
Papua New Guinea,Papua New Guinea
Solomon Islands,Solomon Islands
Vanuatu,Vanuatu
Micronesia,Micronesia (country)
Guam*,Guam
Kiribati,Kiribati
Marshall Islands,Marshall Islands
Micronesia (Fed. States of),Micronesia (region)
Micronesia (Federated States of),Micronesia (region)
Nauru,Nauru
Northern Mariana Islands*,Northern Mariana Islands
Palau,Palau
Polynesia*,Polynesia
American Samoa*,American Samoa
Cook Islands*,Cook Islands
French Polynesia*,French Polynesia
Niue*,Niue
Samoa,Samoa
Tokelau*,Tokelau
Tonga,Tonga
Tuvalu,Tuvalu
Wallis and Futuna Islands*,Wallis and Futuna
OTHER,Other
UN development groups,UN development groups
More developed regions,More developed regions
Small Island Developing States (SIDS),Small Island Developing States (SIDS)
World Bank income groups,World Bank income groups
No income group available,No income group available
Geographic regions,Geographic regions
Asia,Asia
Europe,Europe
Northern America,Northern America
Oceania,Oceania
Sustainable Development Goal (SDG) regions,Sustainable Development Goal (SDG) regions
SUB-SAHARAN AFRICA,Sub-Saharan Africa
Mayotte,Mayotte
Réunion,Reunion
NORTHERN AFRICA AND WESTERN ASIA,Northern Africa and Western Asia
State of Palestine,Palestine
CENTRAL AND SOUTHERN ASIA, Central and Southern Asia
EASTERN AND SOUTH-EASTERN ASIA, Eastern and South-Eastern Asia
"China, Taiwan Province of China", Taiwan
Curaçao,Curacao
Guadeloupe,Guadeloupe
Martinique,Martinique
United States Virgin Islands,United States Virgin Islands
AUSTRALIA/NEW ZEALAND,Australia/New Zealand
OCEANIA (EXCLUDING AUSTRALIA AND NEW ZEALAND),Oceania (excluding Australia and New Zealand)
New Caledonia,New Caledonia
Guam,Guam
Polynesia,Polynesia
French Polynesia,French Polynesia
EUROPE AND NORTHERN AMERICA,Europe and Northern America
Republic of Moldova,Moldova
Channel Islands,Channel Islands
Serbia,Serbia
American Samoa,American Samoa
Anguilla,Anguilla
Bermuda,Bermuda
"Bonaire, Sint Eustatius and Saba",Bonaire Sint Eustatius and Saba
British Virgin Islands,British Virgin Islands
"China, Hong Kong Special Administrative Region",Hong Kong
"China, Macao Special Administrative Region",Macao
Cook Islands,Cook Islands
Democratic People's Republic of Korea,North Korea
Falkland Islands (Malvinas),Falkland Islands
Faroe Islands,Faeroe Islands
Gibraltar,Gibraltar
Greenland,Greenland
Holy See,Vatican
Isle of Man,Isle of Man
Montserrat,Montserrat
Northern Mariana Islands,Northern Mariana Islands
"Saint Helena, Ascension and Tristan da Cunha","Saint Helena, Ascension and Tristan da Cunha"
Saint Pierre and Miquelon,Saint Pierre and Miquelon
Sint Maarten,Sint Maarten (Dutch part)
Tokelau,Tokelau
Virgin Islands U.S.,United States Virgin Islands
Wallis and Futuna,Wallis and Futuna
East Asia and Pacific,East Asia and Pacific
Europe and Central Asia,Europe and Central Asia
Latin America and Caribbean,Latin America and Caribbean
Middle East and North Africa,Middle East and North Africa
North America,North America
South Asia,South Asia
Eastern Europe and Central Asia,Eastern Europe and Central Asia
Eastern and Southern Africa,Eastern and Southern Africa
West and Central Africa,West and Central Africa
World,World
Abyei Area,Abyei Area
Dem. Rep. Congo,Democratic Republic of Congo
Lao PDR,Laos
Palestine,Palestine
Kosovo,Kosovo
Czech Republic,Czechia
"Hong Kong, China",Hong Kong
St. Kitts and Nevis,Saint Kitts and Nevis
Korea,South Korea
St. Lucia,Saint Lucia
"Macao, China", Macao
St. Martin (French part),Saint Martin (French part)
"Dem. People's Rep. Korea",North Korea
"Taiwan, China", Taiwan
St. Vincent and the Grenadines,Saint Vincent and the Grenadines
Virgin Islands (U.S.),United States Virgin Islands
Africa Eastern and Southern,Africa Eastern and Southern
Africa Western and Central,Africa Western and Central
Arab World,Arab World
"Bahamas, The",Bahamas
Central Europe and the Baltics,Central Europe and the Baltics
"Congo, Dem. Rep.",Democratic Republic of Congo
"Congo, Rep.",Congo
Caribbean small states,Caribbean small states
East Asia & Pacific (excluding high income),East Asia & Pacific (excluding high income)
Early-demographic dividend,Early-demographic dividend
East Asia & Pacific,East Asia & Pacific
Europe & Central Asia (excluding high income),Europe & Central Asia (excluding high income)
Europe & Central Asia,Europe & Central Asia
"Egypt, Arab Rep.",Egypt
Euro area,Euro area
European Union,European Union
Fragile and conflict affected situations,Fragile and conflict affected situations
"Micronesia, Fed. Sts.",Micronesia (region)
"Gambia, The",Gambia
High income,High income
"Hong Kong SAR, China",Hong Kong
Heavily indebted poor countries (HIPC),Heavily indebted poor countries (HIPC)
IBRD only,IBRD only
IDA & IBRD total,IDA & IBRD total
IDA total,IDA total
IDA blend,IDA blend
IDA only, IDA only
Not classified,Not classified
"Iran, Islamic Rep.",Iran
Kyrgyz Republic,Kyrgyzstan
"Korea, Rep.",South Korea
Latin America & Caribbean (excluding high income),Latin America & Caribbean (excluding high income)
Latin America & Caribbean,Latin America & Caribbean
Least developed countries: UN classification,Least developed countries: UN classification
Low income,Low income
Lower middle income,Lower middle income
Low & middle income,Low & middle income
Late-demographic dividend,Late-demographic dividend
"Macao SAR, China",Macao
Middle East & North Africa,Middle East & North Africa
Middle income,Middle income
Middle East & North Africa (excluding high income),Middle East & North Africa (excluding high income)
OECD members,OECD members
Other small states,Other small states
Pre-demographic dividend,Pre-demographic dividend
"Korea, Dem. People's Rep.",North Korea
West Bank and Gaza,West Bank and Gaza
Pacific island small states,Pacific island small states
Post-demographic dividend,Post-demographic dividend
Sub-Saharan Africa (excluding high income),Sub-Saharan Africa (excluding high income)
Small states,Small states
Slovak Republic,Slovakia
East Asia & Pacific (IDA & IBRD countries),East Asia & Pacific (IDA & IBRD countries)
Europe & Central Asia (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries)
Latin America & the Caribbean (IDA & IBRD countries),Latin America & the Caribbean (IDA & IBRD countries)
Middle East & North Africa (IDA & IBRD countries),Middle East & North Africa (IDA & IBRD countries)
South Asia (IDA & IBRD),South Asia (IDA & IBRD)
Sub-Saharan Africa (IDA & IBRD countries),Sub-Saharan Africa (IDA & IBRD countries)
Upper middle income,Upper middle income
"Venezuela, RB",Venezuela
"Yemen, Rep.",Yemen
