year,country,value
2020,Maldives,100.0
2021,Maldives,100.0
2022,Maldives,100.0
2023,Maldives,100.0
2024,Maldives,100.0
2025,Maldives,100.0
2026,Maldives,100.0
2027,Maldives,100.0
2028,Maldives,100.0
2029,Maldives,100.0
2030,Maldives,100.0
2018,Myanmar,22.1
2019,Myanmar,23.2
2020,Myanmar,24.3
2021,Myanmar,25.3
2022,Myanmar,26.4
2023,Myanmar,27.4
2024,Myanmar,28.4
2025,Myanmar,29.4
2026,Myanmar,30.4
2027,Myanmar,31.4
2028,Myanmar,32.4
2029,Myanmar,33.3
2030,Myanmar,34.3
2018,Philippines,76.5
2019,Philippines,77.3
2020,Philippines,78.2
2021,Philippines,79.0
2022,Philippines,79.8
2023,Philippines,80.6
2024,Philippines,81.4
2025,Philippines,82.2
2026,Philippines,83.0
2027,Philippines,83.8
2028,Philippines,84.6
2029,Philippines,85.5
2030,Philippines,86.3
2018,Sri Lanka,69.0
2019,Sri Lanka,69.9
2020,Sri Lanka,70.7
2021,Sri Lanka,71.5
2022,Sri Lanka,72.3
2023,Sri Lanka,73.2
2024,Sri Lanka,74.0
2025,Sri Lanka,74.8
2026,Sri Lanka,75.6
2027,Sri Lanka,76.4
2028,Sri Lanka,77.3
2029,Sri Lanka,78.1
2030,Sri Lanka,78.9
2018,Thailand,76.9
2019,Thailand,77.9
2020,Thailand,79.0
2021,Thailand,80.0
2022,Thailand,81.0
2023,Thailand,82.0
2024,Thailand,82.9
2025,Thailand,83.9
2026,Thailand,84.8
2027,Thailand,85.7
2028,Thailand,86.6
2029,Thailand,87.4
2030,Thailand,88.3
2018,Timor-Leste,54.9
2019,Timor-Leste,55.8
2020,Timor-Leste,56.6
2021,Timor-Leste,57.5
2022,Timor-Leste,58.4
2023,Timor-Leste,59.4
2024,Timor-Leste,60.4
2025,Timor-Leste,61.5
2026,Timor-Leste,62.5
2027,Timor-Leste,63.6
2028,Timor-Leste,64.7
2029,Timor-Leste,65.7
2030,Timor-Leste,66.8
2018,Vietnam,43.1
2019,Vietnam,44.0
2020,Vietnam,44.9
2021,Vietnam,45.8
2022,Vietnam,46.7
2023,Vietnam,47.6
2024,Vietnam,48.6
2025,Vietnam,49.5
2026,Vietnam,50.4
2027,Vietnam,51.3
2028,Vietnam,52.3
2029,Vietnam,53.2
2030,Vietnam,54.1
2018,Fiji,58.5
2019,Fiji,59.2
2020,Fiji,59.8
2021,Fiji,60.4
2022,Fiji,61.0
2023,Fiji,61.6
2024,Fiji,62.2
2025,Fiji,62.8
2026,Fiji,63.4
2027,Fiji,64.0
2028,Fiji,64.7
2029,Fiji,65.3
2030,Fiji,65.9
2018,Kiribati,21.0
2019,Kiribati,22.1
2020,Kiribati,23.2
2021,Kiribati,24.2
2022,Kiribati,25.2
2023,Kiribati,26.2
2024,Kiribati,27.2
2025,Kiribati,28.2
2026,Kiribati,29.2
2027,Kiribati,30.1
2028,Kiribati,31.0
2029,Kiribati,32.0
2030,Kiribati,32.9
2018,Marshall Islands,32.4
2019,Marshall Islands,33.4
2020,Marshall Islands,34.4
2021,Marshall Islands,35.5
2022,Marshall Islands,36.5
2023,Marshall Islands,37.5
2024,Marshall Islands,38.5
2025,Marshall Islands,39.6
2026,Marshall Islands,40.5
2027,Marshall Islands,41.5
2028,Marshall Islands,42.5
2029,Marshall Islands,43.4
2030,Marshall Islands,44.3
2018,Federated States of Micronesia,37.0
2019,Federated States of Micronesia,37.8
2020,Federated States of Micronesia,38.6
2021,Federated States of Micronesia,39.5
2022,Federated States of Micronesia,40.3
2023,Federated States of Micronesia,41.2
2024,Federated States of Micronesia,42.1
2025,Federated States of Micronesia,42.9
2026,Federated States of Micronesia,43.7
2027,Federated States of Micronesia,44.5
2028,Federated States of Micronesia,45.3
2029,Federated States of Micronesia,46.1
2030,Federated States of Micronesia,46.8
2018,Papua New Guinea,25.8
2019,Papua New Guinea,26.9
2020,Papua New Guinea,27.9
2021,Papua New Guinea,28.9
2022,Papua New Guinea,29.9
2023,Papua New Guinea,30.9
2024,Papua New Guinea,31.9
2025,Papua New Guinea,32.8
2026,Papua New Guinea,33.8
2027,Papua New Guinea,34.8
2028,Papua New Guinea,35.7
2029,Papua New Guinea,36.7
2030,Papua New Guinea,37.7
2018,Samoa,47.9
2019,Samoa,48.8
2020,Samoa,49.8
2021,Samoa,50.6
2022,Samoa,51.5
2023,Samoa,52.4
2024,Samoa,53.3
2025,Samoa,54.2
2026,Samoa,55.0
2027,Samoa,55.9
2028,Samoa,56.8
2029,Samoa,57.6
2030,Samoa,58.5
2018,Solomon Islands,33.3
2019,Solomon Islands,34.4
2020,Solomon Islands,35.5
2021,Solomon Islands,36.5
2022,Solomon Islands,37.6
2023,Solomon Islands,38.6
2024,Solomon Islands,39.6
2025,Solomon Islands,40.6
2026,Solomon Islands,41.6
2027,Solomon Islands,42.6
2028,Solomon Islands,43.7
2029,Solomon Islands,44.7
2030,Solomon Islands,45.7
2018,Tonga,25.9
2019,Tonga,26.9
2020,Tonga,27.8
2021,Tonga,28.8
2022,Tonga,29.7
2023,Tonga,30.6
2024,Tonga,31.5
2025,Tonga,32.3
2026,Tonga,33.2
2027,Tonga,34.1
2028,Tonga,35.0
2029,Tonga,35.9
2030,Tonga,36.8
2018,Vanuatu,32.9
2019,Vanuatu,33.9
2020,Vanuatu,35.0
2021,Vanuatu,36.0
2022,Vanuatu,37.0
2023,Vanuatu,38.0
2024,Vanuatu,38.9
2025,Vanuatu,39.9
2026,Vanuatu,40.9
2027,Vanuatu,41.8
2028,Vanuatu,42.8
2029,Vanuatu,43.7
2030,Vanuatu,44.6
2018,Armenia,54.3
2019,Armenia,55.2
2020,Armenia,56.0
2021,Armenia,56.8
2022,Armenia,57.6
2023,Armenia,58.5
2024,Armenia,59.3
2025,Armenia,60.1
2026,Armenia,60.9
2027,Armenia,61.7
2028,Armenia,62.5
2029,Armenia,63.2
2030,Armenia,64.0
2018,Azerbaijan,44.2
2019,Azerbaijan,44.9
2020,Azerbaijan,45.7
2021,Azerbaijan,46.5
2022,Azerbaijan,47.3
2023,Azerbaijan,48.2
2024,Azerbaijan,48.9
2025,Azerbaijan,49.7
2026,Azerbaijan,50.5
2027,Azerbaijan,51.3
2028,Azerbaijan,52.0
2029,Azerbaijan,52.8
2030,Azerbaijan,53.5
2018,Georgia,45.0
2019,Georgia,46.1
2020,Georgia,47.1
2021,Georgia,48.1
2022,Georgia,49.1
2023,Georgia,50.0
2024,Georgia,50.9
2025,Georgia,51.8
2026,Georgia,52.7
2027,Georgia,53.6
2028,Georgia,54.4
2029,Georgia,55.3
2030,Georgia,56.2
2018,Kazakhstan,12.8
2019,Kazakhstan,13.8
2020,Kazakhstan,14.9
2021,Kazakhstan,15.9
2022,Kazakhstan,16.9
2023,Kazakhstan,17.9
2024,Kazakhstan,18.9
2025,Kazakhstan,19.9
2026,Kazakhstan,20.9
2027,Kazakhstan,21.9
2028,Kazakhstan,22.9
2029,Kazakhstan,24.0
2030,Kazakhstan,25.3
2018,Kyrgyzstan,29.2
2019,Kyrgyzstan,30.0
2020,Kyrgyzstan,30.6
2021,Kyrgyzstan,31.3
2022,Kyrgyzstan,31.9
2023,Kyrgyzstan,32.4
2024,Kyrgyzstan,33.0
2025,Kyrgyzstan,33.6
2026,Kyrgyzstan,34.2
2027,Kyrgyzstan,34.8
2028,Kyrgyzstan,35.3
2029,Kyrgyzstan,35.9
2030,Kyrgyzstan,36.5
2018,Mongolia,10.7
2019,Mongolia,10.7
2020,Mongolia,10.8
2021,Mongolia,10.9
2022,Mongolia,11.1
2023,Mongolia,11.2
2024,Mongolia,11.4
2025,Mongolia,11.6
2026,Mongolia,11.8
2027,Mongolia,12.0
2028,Mongolia,12.3
2029,Mongolia,12.6
2030,Mongolia,12.9
2018,Tajikistan,53.5
2019,Tajikistan,54.5
2020,Tajikistan,55.5
2021,Tajikistan,56.4
2022,Tajikistan,57.2
2023,Tajikistan,58.1
2024,Tajikistan,59.0
2025,Tajikistan,59.9
2026,Tajikistan,60.7
2027,Tajikistan,61.6
2028,Tajikistan,62.4
2029,Tajikistan,63.2
2030,Tajikistan,64.1
2018,Turkmenistan,52.7
2019,Turkmenistan,53.7
2020,Turkmenistan,54.7
2021,Turkmenistan,55.6
2022,Turkmenistan,56.6
2023,Turkmenistan,57.5
2024,Turkmenistan,58.4
2025,Turkmenistan,59.3
2026,Turkmenistan,60.2
2027,Turkmenistan,61.1
2028,Turkmenistan,62.0
2029,Turkmenistan,62.8
2030,Turkmenistan,63.8
2018,Uzbekistan,36.9
2019,Uzbekistan,38.3
2020,Uzbekistan,39.6
2021,Uzbekistan,40.8
2022,Uzbekistan,42.0
2023,Uzbekistan,43.2
2024,Uzbekistan,44.3
2025,Uzbekistan,45.4
2026,Uzbekistan,46.6
2027,Uzbekistan,47.7
2028,Uzbekistan,48.8
2029,Uzbekistan,49.9
2030,Uzbekistan,50.9
2018,Albania,66.8
2019,Albania,67.6
2020,Albania,68.4
2021,Albania,69.1
2022,Albania,69.9
2023,Albania,70.6
2024,Albania,71.4
2025,Albania,72.1
2026,Albania,72.9
2027,Albania,73.6
2028,Albania,74.4
2029,Albania,75.1
2030,Albania,75.9
2018,Bosnia and Herzegovina,61.7
2019,Bosnia and Herzegovina,61.7
2020,Bosnia and Herzegovina,61.7
2021,Bosnia and Herzegovina,61.8
2022,Bosnia and Herzegovina,61.9
2023,Bosnia and Herzegovina,62.0
2024,Bosnia and Herzegovina,62.2
2025,Bosnia and Herzegovina,62.4
2026,Bosnia and Herzegovina,62.6
2027,Bosnia and Herzegovina,62.9
2028,Bosnia and Herzegovina,63.2
2029,Bosnia and Herzegovina,63.5
2030,Bosnia and Herzegovina,63.9
2018,Bulgaria,61.0
2019,Bulgaria,62.0
2020,Bulgaria,63.1
2021,Bulgaria,64.2
2022,Bulgaria,65.2
2023,Bulgaria,66.2
2024,Bulgaria,67.3
2025,Bulgaria,68.4
2026,Bulgaria,69.5
2027,Bulgaria,70.6
2028,Bulgaria,71.8
2029,Bulgaria,72.9
2030,Bulgaria,74.1
2018,Croatia,73.2
2019,Croatia,74.0
2020,Croatia,74.8
2021,Croatia,75.5
2022,Croatia,76.3
2023,Croatia,77.1
2024,Croatia,77.8
2025,Croatia,78.5
2026,Croatia,79.3
2027,Croatia,80.1
2028,Croatia,81.0
2029,Croatia,81.8
2030,Croatia,82.7
2018,Czech Republic,56.0
2019,Czech Republic,57.0
2020,Czech Republic,57.9
2021,Czech Republic,58.8
2022,Czech Republic,59.6
2023,Czech Republic,60.5
2024,Czech Republic,61.4
2025,Czech Republic,62.3
2026,Czech Republic,63.3
2027,Czech Republic,64.3
2028,Czech Republic,65.3
2029,Czech Republic,66.4
2030,Czech Republic,67.5
2018,Hungary,66.7
2019,Hungary,68.0
2020,Hungary,69.2
2021,Hungary,70.4
2022,Hungary,71.6
2023,Hungary,72.8
2024,Hungary,74.0
2025,Hungary,75.2
2026,Hungary,76.5
2027,Hungary,77.7
2028,Hungary,79.0
2029,Hungary,80.3
2030,Hungary,81.6
2018,Macedonia,70.7
2019,Macedonia,71.7
2020,Macedonia,72.6
2021,Macedonia,73.5
2022,Macedonia,74.4
2023,Macedonia,75.3
2024,Macedonia,76.1
2025,Macedonia,77.0
2026,Macedonia,77.9
2027,Macedonia,78.9
2028,Macedonia,80.0
2029,Macedonia,81.1
2030,Macedonia,82.3
2018,Montenegro,54.1
2019,Montenegro,54.8
2020,Montenegro,55.8
2021,Montenegro,56.7
2022,Montenegro,57.7
2023,Montenegro,58.6
2024,Montenegro,59.5
2025,Montenegro,60.4
2026,Montenegro,61.4
2027,Montenegro,62.3
2028,Montenegro,63.3
2029,Montenegro,64.2
2030,Montenegro,65.2
2018,Poland,61.1
2019,Poland,62.6
2020,Poland,64.1
2021,Poland,65.6
2022,Poland,67.0
2023,Poland,68.4
2024,Poland,69.8
2025,Poland,71.1
2026,Poland,72.5
2027,Poland,73.9
2028,Poland,75.3
2029,Poland,76.7
2030,Poland,78.0
2018,Romania,31.8
2019,Romania,33.4
2020,Romania,34.9
2021,Romania,36.4
2022,Romania,37.9
2023,Romania,39.4
2024,Romania,40.9
2025,Romania,42.4
2026,Romania,43.9
2027,Romania,45.4
2028,Romania,46.8
2029,Romania,48.3
2030,Romania,49.9
2018,Serbia,69.5
2019,Serbia,70.1
2020,Serbia,70.7
2021,Serbia,71.3
2022,Serbia,71.9
2023,Serbia,72.4
2024,Serbia,73.0
2025,Serbia,73.6
2026,Serbia,74.2
2027,Serbia,74.9
2028,Serbia,75.5
2029,Serbia,76.3
2030,Serbia,77.1
2018,Slovakia,59.7
2019,Slovakia,60.7
2020,Slovakia,61.6
2021,Slovakia,62.6
2022,Slovakia,63.6
2023,Slovakia,64.5
2024,Slovakia,65.5
2025,Slovakia,66.5
2026,Slovakia,67.4
2027,Slovakia,68.5
2028,Slovakia,69.5
2029,Slovakia,70.5
2030,Slovakia,71.6
2018,Slovenia,85.8
2019,Slovenia,87.0
2020,Slovenia,88.2
2021,Slovenia,89.3
2022,Slovenia,90.4
2023,Slovenia,91.5
2024,Slovenia,92.5
2025,Slovenia,93.6
2026,Slovenia,94.6
2027,Slovenia,95.6
2028,Slovenia,96.6
2029,Slovenia,97.5
2030,Slovenia,98.2
2018,Belarus,14.4
2019,Belarus,15.2
2020,Belarus,16.1
2021,Belarus,17.2
2022,Belarus,18.5
2023,Belarus,20.0
2024,Belarus,21.4
2025,Belarus,22.9
2026,Belarus,24.2
2027,Belarus,25.4
2028,Belarus,26.7
2029,Belarus,27.9
2030,Belarus,29.1
2018,Estonia,60.2
2019,Estonia,60.8
2020,Estonia,61.5
2021,Estonia,62.3
2022,Estonia,63.1
2023,Estonia,63.8
2024,Estonia,64.6
2025,Estonia,65.4
2026,Estonia,66.3
2027,Estonia,67.1
2028,Estonia,68.0
2029,Estonia,68.9
2030,Estonia,69.9
2018,Latvia,42.9
2019,Latvia,43.7
2020,Latvia,44.6
2021,Latvia,45.5
2022,Latvia,46.3
2023,Latvia,47.2
2024,Latvia,48.1
2025,Latvia,48.9
2026,Latvia,49.8
2027,Latvia,50.8
2028,Latvia,51.8
2029,Latvia,52.9
2030,Latvia,54.0
2018,Lithuania,12.8
2019,Lithuania,13.3
2020,Lithuania,13.8
2021,Lithuania,14.3
2022,Lithuania,15.0
2023,Lithuania,15.6
2024,Lithuania,16.3
2025,Lithuania,16.9
2026,Lithuania,17.6
2027,Lithuania,18.4
2028,Lithuania,19.2
2029,Lithuania,20.0
2030,Lithuania,20.8
2018,Moldova,0.1
2019,Moldova,0.1
2020,Moldova,0.1
2021,Moldova,0.1
2022,Moldova,0.1
2023,Moldova,0.2
2024,Moldova,0.2
2025,Moldova,0.3
2026,Moldova,0.3
2027,Moldova,0.4
2028,Moldova,0.5
2029,Moldova,0.6
2030,Moldova,0.7
2018,Russian Federation,3.1
2019,Russian Federation,4.4
2020,Russian Federation,5.7
2021,Russian Federation,6.9
2022,Russian Federation,8.1
2023,Russian Federation,9.3
2024,Russian Federation,10.4
2025,Russian Federation,11.5
2026,Russian Federation,12.6
2027,Russian Federation,13.7
2028,Russian Federation,14.9
2029,Russian Federation,16.0
2030,Russian Federation,17.1
2018,Ukraine,11.8
2019,Ukraine,12.6
2020,Ukraine,13.4
2021,Ukraine,14.3
2022,Ukraine,15.0
2023,Ukraine,15.9
2024,Ukraine,16.7
2025,Ukraine,17.5
2026,Ukraine,18.2
2027,Ukraine,18.9
2028,Ukraine,19.8
2029,Ukraine,20.5
2030,Ukraine,21.3
2018,Brunei,61.6
2019,Brunei,62.8
2020,Brunei,64.0
2021,Brunei,65.1
2022,Brunei,66.2
2023,Brunei,67.2
2024,Brunei,68.3
2025,Brunei,69.3
2026,Brunei,70.2
2027,Brunei,71.1
2028,Brunei,72.0
2029,Brunei,72.9
2030,Brunei,73.8
2018,Japan,81.2
2019,Japan,82.5
2020,Japan,83.7
2021,Japan,85.0
2022,Japan,86.2
2023,Japan,87.4
2024,Japan,88.6
2025,Japan,89.7
2026,Japan,90.9
2027,Japan,92.0
2028,Japan,93.2
2029,Japan,94.3
2030,Japan,95.5
2018,South Korea,72.7
2019,South Korea,73.7
2020,South Korea,74.8
2021,South Korea,75.8
2022,South Korea,76.8
2023,South Korea,77.8
2024,South Korea,78.7
2025,South Korea,79.7
2026,South Korea,80.7
2027,South Korea,81.7
2028,South Korea,82.6
2029,South Korea,83.5
2030,South Korea,84.5
2018,Singapore,100.0
2019,Singapore,100.0
2020,Singapore,100.0
2021,Singapore,100.0
2022,Singapore,100.0
2023,Singapore,100.0
2024,Singapore,100.0
2025,Singapore,100.0
2026,Singapore,100.0
2027,Singapore,100.0
2028,Singapore,100.0
2029,Singapore,100.0
2030,Singapore,100.0
2018,Australia,86.9
2019,Australia,88.3
2020,Australia,89.6
2021,Australia,90.9
2022,Australia,92.1
2023,Australia,93.3
2024,Australia,94.5
2025,Australia,95.7
2026,Australia,96.8
2027,Australia,97.8
2028,Australia,98.6
2029,Australia,99.1
2030,Australia,99.5
2018,New Zealand,87.1
2019,New Zealand,88.8
2020,New Zealand,90.3
2021,New Zealand,91.8
2022,New Zealand,93.3
2023,New Zealand,94.7
2024,New Zealand,96.1
2025,New Zealand,97.5
2026,New Zealand,98.6
2027,New Zealand,99.3
2028,New Zealand,99.7
2029,New Zealand,99.9
2030,New Zealand,100.0
2018,Andorra,83.7
2019,Andorra,84.7
2020,Andorra,85.7
2021,Andorra,86.6
2022,Andorra,87.5
2023,Andorra,88.5
2024,Andorra,89.4
2025,Andorra,90.3
2026,Andorra,91.2
2027,Andorra,92.0
2028,Andorra,92.9
2029,Andorra,93.7
2030,Andorra,94.6
2018,Austria,77.6
2019,Austria,79.0
2020,Austria,80.4
2021,Austria,81.8
2022,Austria,83.2
2023,Austria,84.6
2024,Austria,86.0
2025,Austria,87.3
2026,Austria,88.6
2027,Austria,89.9
2028,Austria,91.1
2029,Austria,92.4
2030,Austria,93.6
2018,Belgium,76.3
2019,Belgium,77.0
2020,Belgium,77.8
2021,Belgium,78.5
2022,Belgium,79.3
2023,Belgium,80.0
2024,Belgium,80.8
2025,Belgium,81.6
2026,Belgium,82.3
2027,Belgium,83.1
2028,Belgium,83.9
2029,Belgium,84.6
2030,Belgium,85.4
2018,Cyprus,87.8
2019,Cyprus,88.9
2020,Cyprus,90.0
2021,Cyprus,91.1
2022,Cyprus,92.3
2023,Cyprus,93.4
2024,Cyprus,94.5
2025,Cyprus,95.6
2026,Cyprus,96.6
2027,Cyprus,97.4
2028,Cyprus,98.1
2029,Cyprus,98.6
2030,Cyprus,99.0
2018,Denmark,90.0
2019,Denmark,91.2
2020,Denmark,92.3
2021,Denmark,93.4
2022,Denmark,94.5
2023,Denmark,95.5
2024,Denmark,96.5
2025,Denmark,97.5
2026,Denmark,98.2
2027,Denmark,98.7
2028,Denmark,99.1
2029,Denmark,99.4
2030,Denmark,99.6
2018,Finland,80.3
2019,Finland,80.6
2020,Finland,81.0
2021,Finland,81.5
2022,Finland,81.9
2023,Finland,82.4
2024,Finland,82.9
2025,Finland,83.5
2026,Finland,84.0
2027,Finland,84.6
2028,Finland,85.2
2029,Finland,85.8
2030,Finland,86.5
2018,France,79.4
2019,France,80.6
2020,France,81.7
2021,France,82.9
2022,France,84.0
2023,France,85.1
2024,France,86.2
2025,France,87.3
2026,France,88.4
2027,France,89.5
2028,France,90.6
2029,France,91.6
2030,France,92.7
2018,Germany,100.0
2019,Germany,100.0
2020,Germany,100.0
2021,Germany,100.0
2022,Germany,100.0
2023,Germany,100.0
2024,Germany,100.0
2025,Germany,100.0
2026,Germany,100.0
2027,Germany,100.0
2028,Germany,100.0
2029,Germany,100.0
2030,Germany,100.0
2018,Greece,91.4
2019,Greece,92.2
2020,Greece,93.2
2021,Greece,94.1
2022,Greece,95.1
2023,Greece,96.1
2024,Greece,97.0
2025,Greece,97.9
2026,Greece,98.6
2027,Greece,99.1
2028,Greece,99.5
2029,Greece,99.7
2030,Greece,99.8
2018,Iceland,76.1
2019,Iceland,77.1
2020,Iceland,78.0
2021,Iceland,78.9
2022,Iceland,79.7
2023,Iceland,80.5
2024,Iceland,81.3
2025,Iceland,82.1
2026,Iceland,82.8
2027,Iceland,83.5
2028,Iceland,84.3
2029,Iceland,85.0
2030,Iceland,85.7
2018,Ireland,87.2
2019,Ireland,88.2
2020,Ireland,89.2
2021,Ireland,90.2
2022,Ireland,91.2
2023,Ireland,92.2
2024,Ireland,93.2
2025,Ireland,94.3
2026,Ireland,95.2
2027,Ireland,96.2
2028,Ireland,97.1
2029,Ireland,97.9
2030,Ireland,98.5
2018,Israel,99.4
2019,Israel,99.8
2020,Israel,99.9
2021,Israel,100.0
2022,Israel,100.0
2023,Israel,100.0
2024,Israel,100.0
2025,Israel,100.0
2026,Israel,100.0
2027,Israel,100.0
2028,Israel,100.0
2029,Israel,100.0
2030,Israel,100.0
2018,Italy,97.5
2019,Italy,98.0
2020,Italy,98.5
2021,Italy,99.0
2022,Italy,99.4
2023,Italy,99.6
2024,Italy,99.8
2025,Italy,99.9
2026,Italy,100.0
2027,Italy,100.0
2028,Italy,100.0
2029,Italy,100.0
2030,Italy,100.0
2018,Luxembourg,93.4
2019,Luxembourg,94.0
2020,Luxembourg,94.7
2021,Luxembourg,95.3
2022,Luxembourg,96.0
2023,Luxembourg,96.6
2024,Luxembourg,97.2
2025,Luxembourg,97.7
2026,Luxembourg,98.2
2027,Luxembourg,98.6
2028,Luxembourg,98.9
2029,Luxembourg,99.1
2030,Luxembourg,99.2
2018,Malta,99.8
2019,Malta,100.0
2020,Malta,100.0
2021,Malta,100.0
2022,Malta,100.0
2023,Malta,100.0
2024,Malta,100.0
2025,Malta,100.0
2026,Malta,100.0
2027,Malta,100.0
2028,Malta,100.0
2029,Malta,100.0
2030,Malta,100.0
2018,Netherlands,100.0
2019,Netherlands,100.0
2020,Netherlands,100.0
2021,Netherlands,100.0
2022,Netherlands,100.0
2023,Netherlands,100.0
2024,Netherlands,100.0
2025,Netherlands,100.0
2026,Netherlands,100.0
2027,Netherlands,100.0
2028,Netherlands,100.0
2029,Netherlands,100.0
2030,Netherlands,100.0
2018,Norway,44.8
2019,Norway,46.2
2020,Norway,47.6
2021,Norway,48.9
2022,Norway,50.3
2023,Norway,51.6
2024,Norway,52.8
2025,Norway,54.1
2026,Norway,55.4
2027,Norway,56.6
2028,Norway,57.8
2029,Norway,59.0
2030,Norway,60.2
2018,Portugal,84.0
2019,Portugal,84.7
2020,Portugal,85.5
2021,Portugal,86.3
2022,Portugal,87.2
2023,Portugal,88.3
2024,Portugal,89.6
2025,Portugal,90.9
2026,Portugal,92.2
2027,Portugal,93.5
2028,Portugal,94.9
2029,Portugal,96.1
2030,Portugal,97.3
2018,Spain,88.7
2019,Spain,89.8
2020,Spain,90.9
2021,Spain,91.9
2022,Spain,93.0
2023,Spain,94.1
2024,Spain,95.1
2025,Spain,96.2
2026,Spain,97.2
2027,Spain,98.1
2028,Spain,98.8
2029,Spain,99.3
2030,Spain,99.6
2018,Sweden,74.1
2019,Sweden,75.6
2020,Sweden,76.9
2021,Sweden,78.2
2022,Sweden,79.4
2023,Sweden,80.7
2024,Sweden,81.8
2025,Sweden,83.0
2026,Sweden,84.2
2027,Sweden,85.4
2028,Sweden,86.6
2029,Sweden,87.8
2030,Sweden,88.9
2018,Switzerland,100.0
2019,Switzerland,100.0
2020,Switzerland,100.0
2021,Switzerland,100.0
2022,Switzerland,100.0
2023,Switzerland,100.0
2024,Switzerland,100.0
2025,Switzerland,100.0
2026,Switzerland,100.0
2027,Switzerland,100.0
2028,Switzerland,100.0
2029,Switzerland,100.0
2030,Switzerland,100.0
2018,United Kingdom,87.1
2019,United Kingdom,88.3
2020,United Kingdom,89.5
2021,United Kingdom,90.6
2022,United Kingdom,91.7
2023,United Kingdom,92.7
2024,United Kingdom,93.8
2025,United Kingdom,94.9
2026,United Kingdom,95.9
2027,United Kingdom,97.0
2028,United Kingdom,98.0
2029,United Kingdom,98.8
2030,United Kingdom,99.3
2018,Argentina,46.9
2019,Argentina,47.8
2020,Argentina,48.7
2021,Argentina,49.6
2022,Argentina,50.5
2023,Argentina,51.4
2024,Argentina,52.3
2025,Argentina,53.1
2026,Argentina,53.9
2027,Argentina,54.8
2028,Argentina,55.6
2029,Argentina,56.4
2030,Argentina,57.2
2018,Chile,74.3
2019,Chile,75.0
2020,Chile,75.6
2021,Chile,76.3
2022,Chile,76.9
2023,Chile,77.6
2024,Chile,78.2
2025,Chile,78.9
2026,Chile,79.5
2027,Chile,80.2
2028,Chile,80.8
2029,Chile,81.4
2030,Chile,82.0
2018,Uruguay,55.5
2019,Uruguay,56.2
2020,Uruguay,56.8
2021,Uruguay,57.5
2022,Uruguay,58.2
2023,Uruguay,58.8
2024,Uruguay,59.5
2025,Uruguay,60.2
2026,Uruguay,60.8
2027,Uruguay,61.5
2028,Uruguay,62.2
2029,Uruguay,62.9
2030,Uruguay,63.5
2018,Canada,71.3
2019,Canada,72.4
2020,Canada,73.3
2021,Canada,74.3
2022,Canada,75.3
2023,Canada,76.2
2024,Canada,77.2
2025,Canada,78.1
2026,Canada,79.0
2027,Canada,79.9
2028,Canada,80.7
2029,Canada,81.6
2030,Canada,82.5
2018,United States,59.5
2019,United States,60.8
2020,United States,62.2
2021,United States,63.5
2022,United States,64.7
2023,United States,65.9
2024,United States,67.0
2025,United States,68.1
2026,United States,69.2
2027,United States,70.2
2028,United States,71.2
2029,United States,72.2
2030,United States,73.2
