Iceland,Iceland
Indonesia,Indonesia
Southern Asia,Southern Asia
Africa,Africa
French Polynesia,French Polynesia
Senegal,Senegal
Oceania (excl. Australia and New Zealand),Oceania (excl. Australia and New Zealand)
Syrian Arab Republic,Syria
Oceania,Oceania
Cambodia,Cambodia
Faroe Islands,Faeroe Islands
Ethiopia,Ethiopia
Ecuador,Ecuador
Jamaica,Jamaica
Kiribati,Kiribati
Croatia,Croatia
Australia and New Zealand,Australia and New Zealand
Sint Maarten (Dutch part),Sint Maarten (Dutch part)
Northern America,North America
Somalia,Somalia
Portugal,Portugal
South America,South America
San Marino,San Marino
Europe,Europe
Swaziland,Eswatini
Panama,Panama
Italy,Italy
Jordan,Jordan
Ghana,Ghana
German Democratic Republic,East Germany
Germany,Germany
Gibraltar,Gibraltar
Micronesia,Micronesia (country)
Asia,Asia
Sierra Leone,Sierra Leone
Palau,Palau
South-Eastern Asia,South-Eastern Asia
Saudi Arabia,Saudi Arabia
El Salvador,El Salvador
Saint Pierre and Miquelon,Saint Pierre and Miquelon
Central America,Central America
Kyrgyzstan,Kyrgyzstan
North Korea,North Korea
Hong Kong,Hong Kong
Grenada,Grenada
Greece,Greece
Georgia,Georgia
India,India
Caribbean,Caribbean
Serbia,Serbia
Poland,Poland
Paraguay,Paraguay
Solomon Islands,Solomon Islands
Central Asia,Central Asia
USSR,Russia
Israel,Israel
Kosovo,Kosovo
Denmark,Denmark
Equatorial Guinea,Equatorial Guinea
Djibouti,Djibouti
Korea,Korea
Isle of Man,Isle of Man
Kenya,Kenya
Sao Tome and Principe,Sao Tome and Principe
Eastern Africa,Eastern Africa
Seychelles,Seychelles
Northern Africa,Northern Africa
Pakistan,Pakistan
Western Europe,Western Europe
Singapore,Singapore
Guam,Guam
United Kingdom,United Kingdom
Guatemala,Guatemala
Dominican Republic,Dominican Republic
Kuwait,Kuwait
European Union,European Union
Middle Africa,Middle Africa
Russian Federation,Russia
South Sudan,South Sudan
Philippines,Philippines
Rwanda,Rwanda
Eastern Asia,Eastern Asia
Sudan,Sudan
Honduras,Honduras
Dominica,Dominica
France,France
Gabon,Gabon
Algeria,Algeria
Western Sahara,Western Sahara
Guinea-Bissau,Guinea-Bissau
Japan,Japan
Sweden,Sweden
Eastern Europe,Eastern Europe
Suriname,Suriname
Viet Nam,Vietnam
Zanzibar,Zanzibar
Zambia,Zambia
Russia and Ukraine,Russia and Ukraine
Moldova,Moldova
Montserrat,Montserrat
Antigua and Barbuda,Antigua and Barbuda
Colombia,Colombia
China,China
Benin,Benin
Cyprus,Cyprus
Afghanistan,Afghanistan
Oman,Oman
Latvia,Latvia
Nicaragua,Nicaragua
Mauritania,Mauritania
Lao PDR,Laos
Montenegro,Montenegro
Togo,Togo
Ukraine,Ukraine
Turkey,Turkey
Sub-Saharan Africa,Sub-Saharan Africa
Yugoslavia,Yugoslavia
Saint Lucia,Saint Lucia
Madagascar,Madagascar
Lithuania,Lithuania
Northern Mariana Islands,Northern Mariana Islands
Andorra,Andorra
Chile,Chile
Bahrain,Bahrain
American Samoa,American Samoa
Argentina,Argentina
Burundi,Burundi
Cameroon,Cameroon
United Arab Emirates,United Arab Emirates
Czech Republic,Czechia
Luxembourg,Luxembourg
Lebanon,Lebanon
Chad,Chad
Taiwan,Taiwan
USA,United States
Mauritius,Mauritius
Cote d'Ivoire,Cote d'Ivoire
Bermuda,Bermuda
Belize,Belize
Aruba,Aruba
Switzerland,Switzerland
Monaco,Monaco
Norway,Norway
Malta,Malta
"Virgin Islands, US",United States Virgin Islands
Tuvalu,Tuvalu
Trinidad and Tobago,Trinidad and Tobago
World,World
Uganda,Uganda
Turks and Caicos Islands,Turks and Caicos Islands
Maldives,Maldives
Liberia,Liberia
New Zealand,New Zealand
Morocco,Morocco
Brunei Darussalam,Brunei
Australia,Australia
Belarus,Belarus
Cook Islands,Cook Islands
Austria,Austria
Bolivia,Bolivia
Lesotho,Lesotho
Netherlands,Netherlands
Malawi,Malawi
Asia (excl. Middle East),Asia (excl. Middle East)
Yemen,Yemen
