country,year,variable,value
Argentina,1971,Share of global annual CO2 emissions from flaring,0.88
Argentina,1972,Share of global annual CO2 emissions from flaring,0.79
Argentina,1973,Share of global annual CO2 emissions from flaring,0.78
Argentina,1974,Share of global annual CO2 emissions from flaring,0.78
Argentina,1975,Share of global annual CO2 emissions from flaring,1.16
Argentina,1976,Share of global annual CO2 emissions from flaring,1.34
Argentina,1977,Share of global annual CO2 emissions from flaring,1.42
Argentina,1978,Share of global annual CO2 emissions from flaring,1.6
Argentina,1979,Share of global annual CO2 emissions from flaring,1.83
Argentina,1980,Share of global annual CO2 emissions from flaring,1.95
Argentina,1981,Share of global annual CO2 emissions from flaring,2.17
Argentina,1982,Share of global annual CO2 emissions from flaring,2.37
Argentina,1983,Share of global annual CO2 emissions from flaring,2.44
Argentina,1984,Share of global annual CO2 emissions from flaring,3.82
Argentina,1985,Share of global annual CO2 emissions from flaring,3.4
Argentina,1986,Share of global annual CO2 emissions from flaring,2.82
Argentina,1987,Share of global annual CO2 emissions from flaring,2.92
Argentina,1988,Share of global annual CO2 emissions from flaring,3.15
Argentina,1989,Share of global annual CO2 emissions from flaring,4.14
Argentina,1990,Share of global annual CO2 emissions from flaring,1.89
Argentina,1991,Share of global annual CO2 emissions from flaring,1.53
Argentina,1992,Share of global annual CO2 emissions from flaring,1.68
Argentina,1993,Share of global annual CO2 emissions from flaring,2.04
Argentina,1994,Share of global annual CO2 emissions from flaring,2.42
Argentina,1995,Share of global annual CO2 emissions from flaring,2.3
Argentina,1996,Share of global annual CO2 emissions from flaring,2.44
Argentina,1997,Share of global annual CO2 emissions from flaring,1.37
Argentina,1998,Share of global annual CO2 emissions from flaring,0.92
Argentina,1999,Share of global annual CO2 emissions from flaring,0.67
Argentina,2000,Share of global annual CO2 emissions from flaring,0.39
Argentina,2001,Share of global annual CO2 emissions from flaring,0.4
Argentina,2002,Share of global annual CO2 emissions from flaring,0.5
Argentina,2003,Share of global annual CO2 emissions from flaring,0.67
Argentina,2004,Share of global annual CO2 emissions from flaring,0.46
Argentina,2005,Share of global annual CO2 emissions from flaring,0.35
Argentina,2006,Share of global annual CO2 emissions from flaring,0.36
Argentina,2007,Share of global annual CO2 emissions from flaring,0.42
Argentina,2008,Share of global annual CO2 emissions from flaring,0.4
Argentina,2009,Share of global annual CO2 emissions from flaring,0.42
Argentina,2010,Share of global annual CO2 emissions from flaring,0.41
Argentina,2011,Share of global annual CO2 emissions from flaring,0.41
Argentina,2012,Share of global annual CO2 emissions from flaring,0.43
Argentina,2013,Share of global annual CO2 emissions from flaring,0.51
Argentina,2014,Share of global annual CO2 emissions from flaring,0.43
Argentina,2015,Share of global annual CO2 emissions from flaring,0.5
Argentina,2016,Share of global annual CO2 emissions from flaring,0.49
Argentina,2017,Share of global annual CO2 emissions from flaring,0.43
Argentina,2018,Share of global annual CO2 emissions from flaring,0.45
Argentina,2019,Share of global annual CO2 emissions from flaring,0.42
Argentina,2020,Share of global annual CO2 emissions from flaring,0.42
Armenia,1971,Share of global annual CO2 emissions from flaring,0.03
Armenia,1972,Share of global annual CO2 emissions from flaring,0.03
Armenia,1973,Share of global annual CO2 emissions from flaring,0.03
Armenia,1974,Share of global annual CO2 emissions from flaring,0.03
Armenia,1975,Share of global annual CO2 emissions from flaring,0.04
Armenia,1976,Share of global annual CO2 emissions from flaring,0.03
Armenia,1977,Share of global annual CO2 emissions from flaring,0.04
Armenia,1978,Share of global annual CO2 emissions from flaring,0.04
Armenia,1979,Share of global annual CO2 emissions from flaring,0.02
Armenia,1980,Share of global annual CO2 emissions from flaring,0.03
Armenia,1981,Share of global annual CO2 emissions from flaring,0.03
Armenia,1982,Share of global annual CO2 emissions from flaring,0.03
Armenia,1983,Share of global annual CO2 emissions from flaring,0.04
Armenia,1984,Share of global annual CO2 emissions from flaring,0.04
Armenia,1985,Share of global annual CO2 emissions from flaring,0.05
Armenia,1986,Share of global annual CO2 emissions from flaring,0.04
Armenia,1987,Share of global annual CO2 emissions from flaring,0.04
Armenia,1988,Share of global annual CO2 emissions from flaring,0.08
Armenia,1989,Share of global annual CO2 emissions from flaring,0.1
Armenia,1990,Share of global annual CO2 emissions from flaring,0.04
Armenia,1991,Share of global annual CO2 emissions from flaring,0.03
Asia,1955,Share of global annual CO2 emissions from flaring,12.02
Asia,1956,Share of global annual CO2 emissions from flaring,11.79
Asia,1957,Share of global annual CO2 emissions from flaring,8.14
Asia,1958,Share of global annual CO2 emissions from flaring,10.38
Asia,1959,Share of global annual CO2 emissions from flaring,12.22
Asia,1960,Share of global annual CO2 emissions from flaring,14.22
Asia,1961,Share of global annual CO2 emissions from flaring,16.69
Asia,1962,Share of global annual CO2 emissions from flaring,18.41
Asia,1963,Share of global annual CO2 emissions from flaring,26.26
Asia,1964,Share of global annual CO2 emissions from flaring,39.67
Asia,1965,Share of global annual CO2 emissions from flaring,46.55
Asia,1966,Share of global annual CO2 emissions from flaring,48.68
Asia,1967,Share of global annual CO2 emissions from flaring,47.47
Asia,1968,Share of global annual CO2 emissions from flaring,46.12
Asia,1969,Share of global annual CO2 emissions from flaring,49.43
Asia,1970,Share of global annual CO2 emissions from flaring,46.78
Asia,1971,Share of global annual CO2 emissions from flaring,50.93
Asia,1972,Share of global annual CO2 emissions from flaring,53.94
Asia,1973,Share of global annual CO2 emissions from flaring,55.48
Asia,1974,Share of global annual CO2 emissions from flaring,56.24
Asia,1975,Share of global annual CO2 emissions from flaring,57.28
Asia,1976,Share of global annual CO2 emissions from flaring,58.26
Asia,1977,Share of global annual CO2 emissions from flaring,59.23
Asia,1978,Share of global annual CO2 emissions from flaring,58.22
Asia,1979,Share of global annual CO2 emissions from flaring,53.78
Asia,1980,Share of global annual CO2 emissions from flaring,53.08
Asia,1981,Share of global annual CO2 emissions from flaring,48.83
Asia,1982,Share of global annual CO2 emissions from flaring,49.53
Asia,1983,Share of global annual CO2 emissions from flaring,48.5
Asia,1984,Share of global annual CO2 emissions from flaring,39.29
Asia,1985,Share of global annual CO2 emissions from flaring,35.09
Asia,1986,Share of global annual CO2 emissions from flaring,33.15
Asia,1987,Share of global annual CO2 emissions from flaring,33.88
Asia,1988,Share of global annual CO2 emissions from flaring,32.04
Asia,1989,Share of global annual CO2 emissions from flaring,37.82
Asia,1990,Share of global annual CO2 emissions from flaring,31.51
Asia,1991,Share of global annual CO2 emissions from flaring,26.99
Asia,1992,Share of global annual CO2 emissions from flaring,28.97
Asia,1993,Share of global annual CO2 emissions from flaring,28.22
Asia,1994,Share of global annual CO2 emissions from flaring,29.3
Asia,1995,Share of global annual CO2 emissions from flaring,26.76
Asia,1996,Share of global annual CO2 emissions from flaring,27.2
Asia,1997,Share of global annual CO2 emissions from flaring,27.95
Asia,1998,Share of global annual CO2 emissions from flaring,28.65
Asia,1999,Share of global annual CO2 emissions from flaring,29.09
Asia,2000,Share of global annual CO2 emissions from flaring,24.75
Asia,2001,Share of global annual CO2 emissions from flaring,26.44
Asia,2002,Share of global annual CO2 emissions from flaring,22.61
Asia,2003,Share of global annual CO2 emissions from flaring,24.76
Asia,2004,Share of global annual CO2 emissions from flaring,25.77
Asia,2005,Share of global annual CO2 emissions from flaring,27.13
Asia,2006,Share of global annual CO2 emissions from flaring,30.09
Asia,2007,Share of global annual CO2 emissions from flaring,26.84
Asia,2008,Share of global annual CO2 emissions from flaring,26.9
Asia,2009,Share of global annual CO2 emissions from flaring,30.52
Asia,2010,Share of global annual CO2 emissions from flaring,30.24
Asia,2011,Share of global annual CO2 emissions from flaring,29.87
Asia,2012,Share of global annual CO2 emissions from flaring,29.64
Asia,2013,Share of global annual CO2 emissions from flaring,30.28
Asia,2014,Share of global annual CO2 emissions from flaring,31.04
Asia,2015,Share of global annual CO2 emissions from flaring,28.08
Asia,2016,Share of global annual CO2 emissions from flaring,33.63
Asia,2017,Share of global annual CO2 emissions from flaring,38.58
Asia,2018,Share of global annual CO2 emissions from flaring,34.85
Asia,2019,Share of global annual CO2 emissions from flaring,32.58
Asia,2020,Share of global annual CO2 emissions from flaring,32.55
Asia (excl. China & India),1955,Share of global annual CO2 emissions from flaring,12.02
Asia (excl. China & India),1956,Share of global annual CO2 emissions from flaring,11.79
Asia (excl. China & India),1957,Share of global annual CO2 emissions from flaring,8.14
Asia (excl. China & India),1958,Share of global annual CO2 emissions from flaring,10.38
Asia (excl. China & India),1959,Share of global annual CO2 emissions from flaring,12.22
Asia (excl. China & India),1960,Share of global annual CO2 emissions from flaring,14.22
Asia (excl. China & India),1961,Share of global annual CO2 emissions from flaring,16.69
Asia (excl. China & India),1962,Share of global annual CO2 emissions from flaring,18.36
Asia (excl. China & India),1963,Share of global annual CO2 emissions from flaring,26.11
Asia (excl. China & India),1964,Share of global annual CO2 emissions from flaring,39.25
Asia (excl. China & India),1965,Share of global annual CO2 emissions from flaring,45.98
Asia (excl. China & India),1966,Share of global annual CO2 emissions from flaring,48.1
Asia (excl. China & India),1967,Share of global annual CO2 emissions from flaring,46.71
Asia (excl. China & India),1968,Share of global annual CO2 emissions from flaring,45.44
Asia (excl. China & India),1969,Share of global annual CO2 emissions from flaring,48.92
Asia (excl. China & India),1970,Share of global annual CO2 emissions from flaring,46.27
Asia (excl. China & India),1971,Share of global annual CO2 emissions from flaring,50.24
Asia (excl. China & India),1972,Share of global annual CO2 emissions from flaring,53.3
Asia (excl. China & India),1973,Share of global annual CO2 emissions from flaring,54.8
Asia (excl. China & India),1974,Share of global annual CO2 emissions from flaring,55.38
Asia (excl. China & India),1975,Share of global annual CO2 emissions from flaring,56.12
Asia (excl. China & India),1976,Share of global annual CO2 emissions from flaring,57.32
Asia (excl. China & India),1977,Share of global annual CO2 emissions from flaring,58.11
Asia (excl. China & India),1978,Share of global annual CO2 emissions from flaring,57.01
Asia (excl. China & India),1979,Share of global annual CO2 emissions from flaring,52.32
Asia (excl. China & India),1980,Share of global annual CO2 emissions from flaring,51.76
Asia (excl. China & India),1981,Share of global annual CO2 emissions from flaring,46.36
Asia (excl. China & India),1982,Share of global annual CO2 emissions from flaring,46.84
Asia (excl. China & India),1983,Share of global annual CO2 emissions from flaring,45.22
Asia (excl. China & India),1984,Share of global annual CO2 emissions from flaring,34.79
Asia (excl. China & India),1985,Share of global annual CO2 emissions from flaring,31.81
Asia (excl. China & India),1986,Share of global annual CO2 emissions from flaring,30.24
Asia (excl. China & India),1987,Share of global annual CO2 emissions from flaring,29.82
Asia (excl. China & India),1988,Share of global annual CO2 emissions from flaring,28.03
Asia (excl. China & India),1989,Share of global annual CO2 emissions from flaring,30.55
Asia (excl. China & India),1990,Share of global annual CO2 emissions from flaring,27.61
Asia (excl. China & India),1991,Share of global annual CO2 emissions from flaring,24.06
Asia (excl. China & India),1992,Share of global annual CO2 emissions from flaring,27.47
Asia (excl. China & India),1993,Share of global annual CO2 emissions from flaring,26.64
Asia (excl. China & India),1994,Share of global annual CO2 emissions from flaring,27.59
Asia (excl. China & India),1995,Share of global annual CO2 emissions from flaring,25.36
Asia (excl. China & India),1996,Share of global annual CO2 emissions from flaring,25.64
Asia (excl. China & India),1997,Share of global annual CO2 emissions from flaring,26.48
Asia (excl. China & India),1998,Share of global annual CO2 emissions from flaring,27.22
Asia (excl. China & India),1999,Share of global annual CO2 emissions from flaring,27.75
Asia (excl. China & India),2000,Share of global annual CO2 emissions from flaring,23.6
Asia (excl. China & India),2001,Share of global annual CO2 emissions from flaring,25.26
Asia (excl. China & India),2002,Share of global annual CO2 emissions from flaring,21.65
Asia (excl. China & India),2003,Share of global annual CO2 emissions from flaring,24.06
Asia (excl. China & India),2004,Share of global annual CO2 emissions from flaring,25.16
Asia (excl. China & India),2005,Share of global annual CO2 emissions from flaring,26.62
Asia (excl. China & India),2006,Share of global annual CO2 emissions from flaring,29.54
Asia (excl. China & India),2007,Share of global annual CO2 emissions from flaring,26.14
Asia (excl. China & India),2008,Share of global annual CO2 emissions from flaring,26.32
Asia (excl. China & India),2009,Share of global annual CO2 emissions from flaring,30.0
Asia (excl. China & India),2010,Share of global annual CO2 emissions from flaring,29.74
Asia (excl. China & India),2011,Share of global annual CO2 emissions from flaring,29.28
Asia (excl. China & India),2012,Share of global annual CO2 emissions from flaring,29.07
Asia (excl. China & India),2013,Share of global annual CO2 emissions from flaring,29.71
Asia (excl. China & India),2014,Share of global annual CO2 emissions from flaring,30.61
Asia (excl. China & India),2015,Share of global annual CO2 emissions from flaring,27.63
Asia (excl. China & India),2016,Share of global annual CO2 emissions from flaring,33.14
Asia (excl. China & India),2017,Share of global annual CO2 emissions from flaring,38.21
Asia (excl. China & India),2018,Share of global annual CO2 emissions from flaring,34.44
Asia (excl. China & India),2019,Share of global annual CO2 emissions from flaring,32.19
Asia (excl. China & India),2020,Share of global annual CO2 emissions from flaring,32.16
Australia,1983,Share of global annual CO2 emissions from flaring,0.21
Australia,1984,Share of global annual CO2 emissions from flaring,0.15
Australia,1985,Share of global annual CO2 emissions from flaring,0.19
Australia,1986,Share of global annual CO2 emissions from flaring,0.19
Australia,1987,Share of global annual CO2 emissions from flaring,0.16
Australia,1988,Share of global annual CO2 emissions from flaring,0.19
Australia,1989,Share of global annual CO2 emissions from flaring,0.35
Australia,1990,Share of global annual CO2 emissions from flaring,2.89
Australia,1991,Share of global annual CO2 emissions from flaring,2.64
Australia,1992,Share of global annual CO2 emissions from flaring,3.1
Australia,1993,Share of global annual CO2 emissions from flaring,3.08
Australia,1994,Share of global annual CO2 emissions from flaring,2.97
Australia,1995,Share of global annual CO2 emissions from flaring,3.03
Australia,1996,Share of global annual CO2 emissions from flaring,2.89
Australia,1997,Share of global annual CO2 emissions from flaring,2.81
Australia,1998,Share of global annual CO2 emissions from flaring,3.02
Australia,1999,Share of global annual CO2 emissions from flaring,3.23
Australia,2000,Share of global annual CO2 emissions from flaring,2.97
Australia,2001,Share of global annual CO2 emissions from flaring,3.03
Australia,2002,Share of global annual CO2 emissions from flaring,2.83
Australia,2003,Share of global annual CO2 emissions from flaring,2.51
Australia,2004,Share of global annual CO2 emissions from flaring,2.23
Australia,2005,Share of global annual CO2 emissions from flaring,2.09
Australia,2006,Share of global annual CO2 emissions from flaring,2.14
Australia,2007,Share of global annual CO2 emissions from flaring,2.17
Australia,2008,Share of global annual CO2 emissions from flaring,2.09
Australia,2009,Share of global annual CO2 emissions from flaring,2.14
Australia,2010,Share of global annual CO2 emissions from flaring,2.23
Australia,2011,Share of global annual CO2 emissions from flaring,2.23
Australia,2012,Share of global annual CO2 emissions from flaring,2.25
Australia,2013,Share of global annual CO2 emissions from flaring,2.36
Australia,2014,Share of global annual CO2 emissions from flaring,2.46
Australia,2015,Share of global annual CO2 emissions from flaring,2.92
Australia,2016,Share of global annual CO2 emissions from flaring,3.25
Australia,2017,Share of global annual CO2 emissions from flaring,3.52
Australia,2018,Share of global annual CO2 emissions from flaring,4.11
Australia,2019,Share of global annual CO2 emissions from flaring,4.63
Australia,2020,Share of global annual CO2 emissions from flaring,4.68
Austria,1990,Share of global annual CO2 emissions from flaring,0.04
Austria,1991,Share of global annual CO2 emissions from flaring,0.04
Austria,1992,Share of global annual CO2 emissions from flaring,0.05
Austria,1993,Share of global annual CO2 emissions from flaring,0.05
Austria,1994,Share of global annual CO2 emissions from flaring,0.05
Austria,1995,Share of global annual CO2 emissions from flaring,0.05
Austria,1996,Share of global annual CO2 emissions from flaring,0.03
Austria,1997,Share of global annual CO2 emissions from flaring,0.05
Austria,1998,Share of global annual CO2 emissions from flaring,0.06
Austria,1999,Share of global annual CO2 emissions from flaring,0.08
Austria,2000,Share of global annual CO2 emissions from flaring,0.06
Austria,2001,Share of global annual CO2 emissions from flaring,0.07
Austria,2002,Share of global annual CO2 emissions from flaring,0.06
Austria,2003,Share of global annual CO2 emissions from flaring,0.06
Austria,2004,Share of global annual CO2 emissions from flaring,0.05
Austria,2005,Share of global annual CO2 emissions from flaring,0.05
Austria,2006,Share of global annual CO2 emissions from flaring,0.05
Austria,2007,Share of global annual CO2 emissions from flaring,0.05
Austria,2008,Share of global annual CO2 emissions from flaring,0.04
Austria,2009,Share of global annual CO2 emissions from flaring,0.06
