country,year,variable,value
Asia (excl. China & India),2001,Share of global cumulative CO2 emissions from other industry,5.89
Asia (excl. China & India),2002,Share of global cumulative CO2 emissions from other industry,6.07
Asia (excl. China & India),2003,Share of global cumulative CO2 emissions from other industry,6.24
Asia (excl. China & India),2004,Share of global cumulative CO2 emissions from other industry,6.4
Asia (excl. China & India),2005,Share of global cumulative CO2 emissions from other industry,6.58
Asia (excl. China & India),2006,Share of global cumulative CO2 emissions from other industry,6.75
Asia (excl. China & India),2007,Share of global cumulative CO2 emissions from other industry,6.91
Asia (excl. China & India),2008,Share of global cumulative CO2 emissions from other industry,7.03
Asia (excl. China & India),2009,Share of global cumulative CO2 emissions from other industry,7.1
Asia (excl. China & India),2010,Share of global cumulative CO2 emissions from other industry,7.21
Asia (excl. China & India),2011,Share of global cumulative CO2 emissions from other industry,7.3
Asia (excl. China & India),2012,Share of global cumulative CO2 emissions from other industry,7.4
Asia (excl. China & India),2013,Share of global cumulative CO2 emissions from other industry,7.52
Asia (excl. China & India),2014,Share of global cumulative CO2 emissions from other industry,7.62
Asia (excl. China & India),2015,Share of global cumulative CO2 emissions from other industry,7.72
Asia (excl. China & India),2016,Share of global cumulative CO2 emissions from other industry,7.8
Asia (excl. China & India),2017,Share of global cumulative CO2 emissions from other industry,7.87
Asia (excl. China & India),2018,Share of global cumulative CO2 emissions from other industry,7.94
Asia (excl. China & India),2019,Share of global cumulative CO2 emissions from other industry,7.99
Asia (excl. China & India),2020,Share of global cumulative CO2 emissions from other industry,8.05
Australia,1990,Share of global cumulative CO2 emissions from other industry,0.12
Australia,1991,Share of global cumulative CO2 emissions from other industry,0.22
Australia,1992,Share of global cumulative CO2 emissions from other industry,0.3
Australia,1993,Share of global cumulative CO2 emissions from other industry,0.38
Australia,1994,Share of global cumulative CO2 emissions from other industry,0.46
Australia,1995,Share of global cumulative CO2 emissions from other industry,0.53
Australia,1996,Share of global cumulative CO2 emissions from other industry,0.59
Australia,1997,Share of global cumulative CO2 emissions from other industry,0.65
Australia,1998,Share of global cumulative CO2 emissions from other industry,0.71
Australia,1999,Share of global cumulative CO2 emissions from other industry,0.76
Australia,2000,Share of global cumulative CO2 emissions from other industry,0.81
Australia,2001,Share of global cumulative CO2 emissions from other industry,0.85
Australia,2002,Share of global cumulative CO2 emissions from other industry,0.89
Australia,2003,Share of global cumulative CO2 emissions from other industry,0.94
Australia,2004,Share of global cumulative CO2 emissions from other industry,0.97
Australia,2005,Share of global cumulative CO2 emissions from other industry,1.0
Australia,2006,Share of global cumulative CO2 emissions from other industry,1.03
Australia,2007,Share of global cumulative CO2 emissions from other industry,1.05
Australia,2008,Share of global cumulative CO2 emissions from other industry,1.08
Australia,2009,Share of global cumulative CO2 emissions from other industry,1.1
Australia,2010,Share of global cumulative CO2 emissions from other industry,1.12
Australia,2011,Share of global cumulative CO2 emissions from other industry,1.13
Australia,2012,Share of global cumulative CO2 emissions from other industry,1.14
Australia,2013,Share of global cumulative CO2 emissions from other industry,1.14
Australia,2014,Share of global cumulative CO2 emissions from other industry,1.15
Australia,2015,Share of global cumulative CO2 emissions from other industry,1.16
Australia,2016,Share of global cumulative CO2 emissions from other industry,1.16
Australia,2017,Share of global cumulative CO2 emissions from other industry,1.17
Australia,2018,Share of global cumulative CO2 emissions from other industry,1.17
Australia,2019,Share of global cumulative CO2 emissions from other industry,1.18
Australia,2020,Share of global cumulative CO2 emissions from other industry,1.18
Austria,1990,Share of global cumulative CO2 emissions from other industry,0.06
Austria,1991,Share of global cumulative CO2 emissions from other industry,0.1
Austria,1992,Share of global cumulative CO2 emissions from other industry,0.14
Austria,1993,Share of global cumulative CO2 emissions from other industry,0.16
Austria,1994,Share of global cumulative CO2 emissions from other industry,0.19
Austria,1995,Share of global cumulative CO2 emissions from other industry,0.21
Austria,1996,Share of global cumulative CO2 emissions from other industry,0.23
Austria,1997,Share of global cumulative CO2 emissions from other industry,0.24
Austria,1998,Share of global cumulative CO2 emissions from other industry,0.26
Austria,1999,Share of global cumulative CO2 emissions from other industry,0.27
Austria,2000,Share of global cumulative CO2 emissions from other industry,0.29
Austria,2001,Share of global cumulative CO2 emissions from other industry,0.3
Austria,2002,Share of global cumulative CO2 emissions from other industry,0.31
Austria,2003,Share of global cumulative CO2 emissions from other industry,0.32
Austria,2004,Share of global cumulative CO2 emissions from other industry,0.33
Austria,2005,Share of global cumulative CO2 emissions from other industry,0.34
Austria,2006,Share of global cumulative CO2 emissions from other industry,0.34
Austria,2007,Share of global cumulative CO2 emissions from other industry,0.35
Austria,2008,Share of global cumulative CO2 emissions from other industry,0.35
Austria,2009,Share of global cumulative CO2 emissions from other industry,0.36
Austria,2010,Share of global cumulative CO2 emissions from other industry,0.36
Austria,2011,Share of global cumulative CO2 emissions from other industry,0.36
Austria,2012,Share of global cumulative CO2 emissions from other industry,0.37
Austria,2013,Share of global cumulative CO2 emissions from other industry,0.37
Austria,2014,Share of global cumulative CO2 emissions from other industry,0.37
Austria,2015,Share of global cumulative CO2 emissions from other industry,0.37
Austria,2016,Share of global cumulative CO2 emissions from other industry,0.37
Austria,2017,Share of global cumulative CO2 emissions from other industry,0.37
Austria,2018,Share of global cumulative CO2 emissions from other industry,0.37
Austria,2019,Share of global cumulative CO2 emissions from other industry,0.37
Austria,2020,Share of global cumulative CO2 emissions from other industry,0.37
Belarus,1990,Share of global cumulative CO2 emissions from other industry,0.2
Belarus,1991,Share of global cumulative CO2 emissions from other industry,0.34
Belarus,1992,Share of global cumulative CO2 emissions from other industry,0.44
Belarus,1993,Share of global cumulative CO2 emissions from other industry,0.5
Belarus,1994,Share of global cumulative CO2 emissions from other industry,0.52
Belarus,1995,Share of global cumulative CO2 emissions from other industry,0.53
Belarus,1996,Share of global cumulative CO2 emissions from other industry,0.54
Belarus,1997,Share of global cumulative CO2 emissions from other industry,0.56
Belarus,1998,Share of global cumulative CO2 emissions from other industry,0.57
Belarus,1999,Share of global cumulative CO2 emissions from other industry,0.58
Belarus,2000,Share of global cumulative CO2 emissions from other industry,0.58
Belarus,2001,Share of global cumulative CO2 emissions from other industry,0.58
Belarus,2002,Share of global cumulative CO2 emissions from other industry,0.59
Belarus,2003,Share of global cumulative CO2 emissions from other industry,0.6
Belarus,2004,Share of global cumulative CO2 emissions from other industry,0.6
Belarus,2005,Share of global cumulative CO2 emissions from other industry,0.61
Belarus,2006,Share of global cumulative CO2 emissions from other industry,0.62
Belarus,2007,Share of global cumulative CO2 emissions from other industry,0.63
Belarus,2008,Share of global cumulative CO2 emissions from other industry,0.63
Belarus,2009,Share of global cumulative CO2 emissions from other industry,0.63
Belarus,2010,Share of global cumulative CO2 emissions from other industry,0.63
Belarus,2011,Share of global cumulative CO2 emissions from other industry,0.63
Belarus,2012,Share of global cumulative CO2 emissions from other industry,0.63
Belarus,2013,Share of global cumulative CO2 emissions from other industry,0.62
Belarus,2014,Share of global cumulative CO2 emissions from other industry,0.61
Belarus,2015,Share of global cumulative CO2 emissions from other industry,0.61
Belarus,2016,Share of global cumulative CO2 emissions from other industry,0.6
Belarus,2017,Share of global cumulative CO2 emissions from other industry,0.59
Belarus,2018,Share of global cumulative CO2 emissions from other industry,0.58
Belarus,2019,Share of global cumulative CO2 emissions from other industry,0.57
Belarus,2020,Share of global cumulative CO2 emissions from other industry,0.56
Belgium,1990,Share of global cumulative CO2 emissions from other industry,0.14
Belgium,1991,Share of global cumulative CO2 emissions from other industry,0.25
Belgium,1992,Share of global cumulative CO2 emissions from other industry,0.33
Belgium,1993,Share of global cumulative CO2 emissions from other industry,0.4
Belgium,1994,Share of global cumulative CO2 emissions from other industry,0.45
Belgium,1995,Share of global cumulative CO2 emissions from other industry,0.51
Belgium,1996,Share of global cumulative CO2 emissions from other industry,0.55
Belgium,1997,Share of global cumulative CO2 emissions from other industry,0.59
Belgium,1998,Share of global cumulative CO2 emissions from other industry,0.62
Belgium,1999,Share of global cumulative CO2 emissions from other industry,0.65
Belgium,2000,Share of global cumulative CO2 emissions from other industry,0.68
Belgium,2001,Share of global cumulative CO2 emissions from other industry,0.71
Belgium,2002,Share of global cumulative CO2 emissions from other industry,0.74
Belgium,2003,Share of global cumulative CO2 emissions from other industry,0.76
Belgium,2004,Share of global cumulative CO2 emissions from other industry,0.78
Belgium,2005,Share of global cumulative CO2 emissions from other industry,0.8
Belgium,2006,Share of global cumulative CO2 emissions from other industry,0.81
Belgium,2007,Share of global cumulative CO2 emissions from other industry,0.82
Belgium,2008,Share of global cumulative CO2 emissions from other industry,0.83
Belgium,2009,Share of global cumulative CO2 emissions from other industry,0.83
Belgium,2010,Share of global cumulative CO2 emissions from other industry,0.84
Belgium,2011,Share of global cumulative CO2 emissions from other industry,0.84
Belgium,2012,Share of global cumulative CO2 emissions from other industry,0.83
Belgium,2013,Share of global cumulative CO2 emissions from other industry,0.83
Belgium,2014,Share of global cumulative CO2 emissions from other industry,0.82
Belgium,2015,Share of global cumulative CO2 emissions from other industry,0.82
Belgium,2016,Share of global cumulative CO2 emissions from other industry,0.81
Belgium,2017,Share of global cumulative CO2 emissions from other industry,0.81
Belgium,2018,Share of global cumulative CO2 emissions from other industry,0.8
Belgium,2019,Share of global cumulative CO2 emissions from other industry,0.8
Belgium,2020,Share of global cumulative CO2 emissions from other industry,0.79
Brazil,1990,Share of global cumulative CO2 emissions from other industry,0.2
Brazil,1991,Share of global cumulative CO2 emissions from other industry,0.36
Brazil,1992,Share of global cumulative CO2 emissions from other industry,0.5
Brazil,1993,Share of global cumulative CO2 emissions from other industry,0.63
Brazil,1994,Share of global cumulative CO2 emissions from other industry,0.73
Brazil,1995,Share of global cumulative CO2 emissions from other industry,0.81
Brazil,1996,Share of global cumulative CO2 emissions from other industry,0.89
Brazil,1997,Share of global cumulative CO2 emissions from other industry,0.96
Brazil,1998,Share of global cumulative CO2 emissions from other industry,1.02
Brazil,1999,Share of global cumulative CO2 emissions from other industry,1.07
Brazil,2000,Share of global cumulative CO2 emissions from other industry,1.14
Brazil,2001,Share of global cumulative CO2 emissions from other industry,1.2
Brazil,2002,Share of global cumulative CO2 emissions from other industry,1.25
Brazil,2003,Share of global cumulative CO2 emissions from other industry,1.3
Brazil,2004,Share of global cumulative CO2 emissions from other industry,1.35
Brazil,2005,Share of global cumulative CO2 emissions from other industry,1.39
Brazil,2006,Share of global cumulative CO2 emissions from other industry,1.43
Brazil,2007,Share of global cumulative CO2 emissions from other industry,1.46
Brazil,2008,Share of global cumulative CO2 emissions from other industry,1.49
Brazil,2009,Share of global cumulative CO2 emissions from other industry,1.52
Brazil,2010,Share of global cumulative CO2 emissions from other industry,1.55
Brazil,2011,Share of global cumulative CO2 emissions from other industry,1.58
Brazil,2012,Share of global cumulative CO2 emissions from other industry,1.61
Brazil,2013,Share of global cumulative CO2 emissions from other industry,1.64
Brazil,2014,Share of global cumulative CO2 emissions from other industry,1.65
Brazil,2015,Share of global cumulative CO2 emissions from other industry,1.67
Brazil,2016,Share of global cumulative CO2 emissions from other industry,1.69
Brazil,2017,Share of global cumulative CO2 emissions from other industry,1.7
Brazil,2018,Share of global cumulative CO2 emissions from other industry,1.72
Brazil,2019,Share of global cumulative CO2 emissions from other industry,1.73
Brazil,2020,Share of global cumulative CO2 emissions from other industry,1.75
Bulgaria,1990,Share of global cumulative CO2 emissions from other industry,0.06
Bulgaria,1991,Share of global cumulative CO2 emissions from other industry,0.09
Bulgaria,1992,Share of global cumulative CO2 emissions from other industry,0.11
Bulgaria,1993,Share of global cumulative CO2 emissions from other industry,0.13
Bulgaria,1994,Share of global cumulative CO2 emissions from other industry,0.14
Bulgaria,1995,Share of global cumulative CO2 emissions from other industry,0.16
Bulgaria,1996,Share of global cumulative CO2 emissions from other industry,0.17
Bulgaria,1997,Share of global cumulative CO2 emissions from other industry,0.17
Bulgaria,1998,Share of global cumulative CO2 emissions from other industry,0.18
Bulgaria,1999,Share of global cumulative CO2 emissions from other industry,0.17
Bulgaria,2000,Share of global cumulative CO2 emissions from other industry,0.18
Bulgaria,2001,Share of global cumulative CO2 emissions from other industry,0.18
Bulgaria,2002,Share of global cumulative CO2 emissions from other industry,0.18
Bulgaria,2003,Share of global cumulative CO2 emissions from other industry,0.18
Bulgaria,2004,Share of global cumulative CO2 emissions from other industry,0.18
Bulgaria,2005,Share of global cumulative CO2 emissions from other industry,0.19
Bulgaria,2006,Share of global cumulative CO2 emissions from other industry,0.19
Bulgaria,2007,Share of global cumulative CO2 emissions from other industry,0.2
Bulgaria,2008,Share of global cumulative CO2 emissions from other industry,0.21
Bulgaria,2009,Share of global cumulative CO2 emissions from other industry,0.21
Bulgaria,2010,Share of global cumulative CO2 emissions from other industry,0.22
Bulgaria,2011,Share of global cumulative CO2 emissions from other industry,0.23
Bulgaria,2012,Share of global cumulative CO2 emissions from other industry,0.23
Bulgaria,2013,Share of global cumulative CO2 emissions from other industry,0.24
Bulgaria,2014,Share of global cumulative CO2 emissions from other industry,0.24
Bulgaria,2015,Share of global cumulative CO2 emissions from other industry,0.25
Bulgaria,2016,Share of global cumulative CO2 emissions from other industry,0.26
Bulgaria,2017,Share of global cumulative CO2 emissions from other industry,0.26
Bulgaria,2018,Share of global cumulative CO2 emissions from other industry,0.27
Bulgaria,2019,Share of global cumulative CO2 emissions from other industry,0.27
Bulgaria,2020,Share of global cumulative CO2 emissions from other industry,0.28
Canada,1990,Share of global cumulative CO2 emissions from other industry,0.17
Canada,1991,Share of global cumulative CO2 emissions from other industry,0.31
Canada,1992,Share of global cumulative CO2 emissions from other industry,0.41
Canada,1993,Share of global cumulative CO2 emissions from other industry,0.49
Canada,1994,Share of global cumulative CO2 emissions from other industry,0.57
Canada,1995,Share of global cumulative CO2 emissions from other industry,0.64
Canada,1996,Share of global cumulative CO2 emissions from other industry,0.69
Canada,1997,Share of global cumulative CO2 emissions from other industry,0.75
Canada,1998,Share of global cumulative CO2 emissions from other industry,0.8
Canada,1999,Share of global cumulative CO2 emissions from other industry,0.84
Canada,2000,Share of global cumulative CO2 emissions from other industry,0.88
Canada,2001,Share of global cumulative CO2 emissions from other industry,0.9
Canada,2002,Share of global cumulative CO2 emissions from other industry,0.92
Canada,2003,Share of global cumulative CO2 emissions from other industry,0.94
Canada,2004,Share of global cumulative CO2 emissions from other industry,0.96
Canada,2005,Share of global cumulative CO2 emissions from other industry,0.97
Canada,2006,Share of global cumulative CO2 emissions from other industry,0.98
Canada,2007,Share of global cumulative CO2 emissions from other industry,0.99
Canada,2008,Share of global cumulative CO2 emissions from other industry,0.99
Canada,2009,Share of global cumulative CO2 emissions from other industry,0.99
Canada,2010,Share of global cumulative CO2 emissions from other industry,0.98
Canada,2011,Share of global cumulative CO2 emissions from other industry,0.98
Canada,2012,Share of global cumulative CO2 emissions from other industry,0.98
Canada,2013,Share of global cumulative CO2 emissions from other industry,0.97
Canada,2014,Share of global cumulative CO2 emissions from other industry,0.96
Canada,2015,Share of global cumulative CO2 emissions from other industry,0.96
Canada,2016,Share of global cumulative CO2 emissions from other industry,0.95
Canada,2017,Share of global cumulative CO2 emissions from other industry,0.94
Canada,2018,Share of global cumulative CO2 emissions from other industry,0.93
Canada,2019,Share of global cumulative CO2 emissions from other industry,0.93
Canada,2020,Share of global cumulative CO2 emissions from other industry,0.92
China,1960,Share of global cumulative CO2 emissions from other industry,8.78
China,1961,Share of global cumulative CO2 emissions from other industry,16.07
China,1962,Share of global cumulative CO2 emissions from other industry,21.98
China,1963,Share of global cumulative CO2 emissions from other industry,26.89
China,1964,Share of global cumulative CO2 emissions from other industry,31.24
China,1965,Share of global cumulative CO2 emissions from other industry,34.59
China,1966,Share of global cumulative CO2 emissions from other industry,37.42
China,1967,Share of global cumulative CO2 emissions from other industry,39.93
China,1968,Share of global cumulative CO2 emissions from other industry,42.14
China,1969,Share of global cumulative CO2 emissions from other industry,44.16
China,1970,Share of global cumulative CO2 emissions from other industry,46.19
China,1971,Share of global cumulative CO2 emissions from other industry,47.96
China,1972,Share of global cumulative CO2 emissions from other industry,49.69
China,1973,Share of global cumulative CO2 emissions from other industry,51.34
China,1974,Share of global cumulative CO2 emissions from other industry,52.78
China,1975,Share of global cumulative CO2 emissions from other industry,53.95
China,1976,Share of global cumulative CO2 emissions from other industry,55.04
China,1977,Share of global cumulative CO2 emissions from other industry,56.03
China,1978,Share of global cumulative CO2 emissions from other industry,56.95
China,1979,Share of global cumulative CO2 emissions from other industry,57.8
China,1980,Share of global cumulative CO2 emissions from other industry,58.52
China,1981,Share of global cumulative CO2 emissions from other industry,59.13
China,1982,Share of global cumulative CO2 emissions from other industry,59.9
China,1983,Share of global cumulative CO2 emissions from other industry,60.69
China,1984,Share of global cumulative CO2 emissions from other industry,61.48
China,1985,Share of global cumulative CO2 emissions from other industry,62.3
China,1986,Share of global cumulative CO2 emissions from other industry,63.24
China,1987,Share of global cumulative CO2 emissions from other industry,64.4
China,1988,Share of global cumulative CO2 emissions from other industry,65.72
China,1989,Share of global cumulative CO2 emissions from other industry,66.84
China,1990,Share of global cumulative CO2 emissions from other industry,62.26
China,1991,Share of global cumulative CO2 emissions from other industry,59.06
China,1992,Share of global cumulative CO2 emissions from other industry,56.88
China,1993,Share of global cumulative CO2 emissions from other industry,55.42
China,1994,Share of global cumulative CO2 emissions from other industry,54.33
China,1995,Share of global cumulative CO2 emissions from other industry,53.37
China,1996,Share of global cumulative CO2 emissions from other industry,52.65
China,1997,Share of global cumulative CO2 emissions from other industry,52.01
China,1998,Share of global cumulative CO2 emissions from other industry,51.48
China,1999,Share of global cumulative CO2 emissions from other industry,50.96
China,2000,Share of global cumulative CO2 emissions from other industry,50.47
China,2001,Share of global cumulative CO2 emissions from other industry,50.05
China,2002,Share of global cumulative CO2 emissions from other industry,49.66
China,2003,Share of global cumulative CO2 emissions from other industry,49.31
China,2004,Share of global cumulative CO2 emissions from other industry,48.99
China,2005,Share of global cumulative CO2 emissions from other industry,48.74
China,2006,Share of global cumulative CO2 emissions from other industry,48.53
China,2007,Share of global cumulative CO2 emissions from other industry,48.37
China,2008,Share of global cumulative CO2 emissions from other industry,48.31
China,2009,Share of global cumulative CO2 emissions from other industry,48.48
China,2010,Share of global cumulative CO2 emissions from other industry,48.44
China,2011,Share of global cumulative CO2 emissions from other industry,48.55
China,2012,Share of global cumulative CO2 emissions from other industry,48.66
China,2013,Share of global cumulative CO2 emissions from other industry,48.85
China,2014,Share of global cumulative CO2 emissions from other industry,49.07
China,2015,Share of global cumulative CO2 emissions from other industry,49.29
China,2016,Share of global cumulative CO2 emissions from other industry,49.55
China,2017,Share of global cumulative CO2 emissions from other industry,49.79
China,2018,Share of global cumulative CO2 emissions from other industry,50.04
China,2019,Share of global cumulative CO2 emissions from other industry,50.32
China,2020,Share of global cumulative CO2 emissions from other industry,50.55
Croatia,1990,Share of global cumulative CO2 emissions from other industry,0.01
Croatia,1991,Share of global cumulative CO2 emissions from other industry,0.02
Croatia,1992,Share of global cumulative CO2 emissions from other industry,0.02
Croatia,1993,Share of global cumulative CO2 emissions from other industry,0.02
Croatia,1994,Share of global cumulative CO2 emissions from other industry,0.03
Croatia,1995,Share of global cumulative CO2 emissions from other industry,0.03
Croatia,1996,Share of global cumulative CO2 emissions from other industry,0.03
Croatia,1997,Share of global cumulative CO2 emissions from other industry,0.03
Croatia,1998,Share of global cumulative CO2 emissions from other industry,0.03
Croatia,1999,Share of global cumulative CO2 emissions from other industry,0.04
Croatia,2000,Share of global cumulative CO2 emissions from other industry,0.04
Croatia,2001,Share of global cumulative CO2 emissions from other industry,0.04
Croatia,2002,Share of global cumulative CO2 emissions from other industry,0.04
Croatia,2003,Share of global cumulative CO2 emissions from other industry,0.05
Croatia,2004,Share of global cumulative CO2 emissions from other industry,0.05
Croatia,2005,Share of global cumulative CO2 emissions from other industry,0.05
Croatia,2006,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2007,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2008,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2009,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2010,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2011,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2012,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2013,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2014,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2015,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2016,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2017,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2018,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2019,Share of global cumulative CO2 emissions from other industry,0.06
Croatia,2020,Share of global cumulative CO2 emissions from other industry,0.06
Cyprus,1990,Share of global cumulative CO2 emissions from other industry,0.0
Cyprus,1991,Share of global cumulative CO2 emissions from other industry,0.0
Cyprus,1992,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,1993,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,1994,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,1995,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,1996,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,1997,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,1998,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,1999,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,2000,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,2001,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,2002,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,2003,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,2004,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,2005,Share of global cumulative CO2 emissions from other industry,0.02
Cyprus,2006,Share of global cumulative CO2 emissions from other industry,0.02
Cyprus,2007,Share of global cumulative CO2 emissions from other industry,0.02
Cyprus,2008,Share of global cumulative CO2 emissions from other industry,0.02
Cyprus,2009,Share of global cumulative CO2 emissions from other industry,0.02
Cyprus,2010,Share of global cumulative CO2 emissions from other industry,0.02
Cyprus,2011,Share of global cumulative CO2 emissions from other industry,0.02
Cyprus,2012,Share of global cumulative CO2 emissions from other industry,0.02
Cyprus,2013,Share of global cumulative CO2 emissions from other industry,0.02
Cyprus,2014,Share of global cumulative CO2 emissions from other industry,0.02
Cyprus,2015,Share of global cumulative CO2 emissions from other industry,0.02
Cyprus,2016,Share of global cumulative CO2 emissions from other industry,0.02
Cyprus,2017,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,2018,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,2019,Share of global cumulative CO2 emissions from other industry,0.01
Cyprus,2020,Share of global cumulative CO2 emissions from other industry,0.01
Czechia,1990,Share of global cumulative CO2 emissions from other industry,0.15
Czechia,1991,Share of global cumulative CO2 emissions from other industry,0.2
Czechia,1992,Share of global cumulative CO2 emissions from other industry,0.23
Czechia,1993,Share of global cumulative CO2 emissions from other industry,0.26
Czechia,1994,Share of global cumulative CO2 emissions from other industry,0.28
Czechia,1995,Share of global cumulative CO2 emissions from other industry,0.3
