id,name,unit,dataset_id
54,"Estimates, 1950 - 2020: Total population by broad age group, both sexes combined (thousands) - Population aged 85 or over",Thousands,0
55,"Estimates, 1950 - 2020: Total population by broad age group, both sexes combined (thousands) - Population aged 90 or over",Thousands,0
56,"Estimates, 1950 - 2020: Total population by broad age group, both sexes combined (thousands) - Total",Thousands,0
57,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population under age 2",Thousands,0
58,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population under age 5",Thousands,0
59,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population under age 15",Thousands,0
60,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population under age 18",Thousands,0
61,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population under age 20",Thousands,0
62,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population under age 25",Thousands,0
63,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 3-4",Thousands,0
64,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 3-5",Thousands,0
65,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 3-6",Thousands,0
66,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 4-5",Thousands,0
67,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 4-6",Thousands,0
68,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 5-14",Thousands,0
69,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 5-10",Thousands,0
70,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 5-11",Thousands,0
71,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 6-9",Thousands,0
72,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 6-10",Thousands,0
73,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 6-11",Thousands,0
74,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 6-12",Thousands,0
75,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 7-10",Thousands,0
76,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 7-12",Thousands,0
77,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 11-16",Thousands,0
78,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 11-17",Thousands,0
79,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 11-18",Thousands,0
80,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 12-14",Thousands,0
81,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 12-16",Thousands,0
82,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 12-17",Thousands,0
83,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 12-18",Thousands,0
84,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 13-17",Thousands,0
85,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 13-18",Thousands,0
86,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 13-19",Thousands,0
87,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 15-17",Thousands,0
88,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 18-23",Thousands,0
89,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 15-24",Thousands,0
90,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 15-49",Thousands,0
91,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 15-59",Thousands,0
92,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 15-64",Thousands,0
93,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 20-64",Thousands,0
94,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 20-69",Thousands,0
95,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 25-49",Thousands,0
96,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 25-64",Thousands,0
97,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 25-69",Thousands,0
98,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 15 or over",Thousands,0
99,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 16 or over",Thousands,0
100,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 17 or over",Thousands,0
101,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 18 or over",Thousands,0
102,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 20 or over",Thousands,0
103,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 21 or over",Thousands,0
104,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 25 or over",Thousands,0
105,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 50 or over",Thousands,0
106,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 60 or over",Thousands,0
107,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 65 or over",Thousands,0
108,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 70 or over",Thousands,0
109,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 75 or over",Thousands,0
110,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 80 or over",Thousands,0
111,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 85 or over",Thousands,0
112,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Population aged 90 or over",Thousands,0
113,"Medium fertility variant, 2020 - 2100: Total population by broad age group, both sexes combined (thousands) - Total",Thousands,0
114,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population under age 2",Thousands,1
115,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population under age 5",Thousands,1
116,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population under age 15",Thousands,1
117,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population under age 18",Thousands,1
118,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population under age 20",Thousands,1
119,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population under age 25",Thousands,1
120,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 3-4",Thousands,1
121,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 3-5",Thousands,1
122,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 3-6",Thousands,1
123,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 4-5",Thousands,1
124,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 4-6",Thousands,1
125,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 5-14",Thousands,1
126,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 5-10",Thousands,1
127,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 5-11",Thousands,1
128,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 6-9",Thousands,1
129,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 6-10",Thousands,1
130,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 6-11",Thousands,1
131,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 6-12",Thousands,1
132,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 7-10",Thousands,1
133,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 7-12",Thousands,1
134,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 11-16",Thousands,1
135,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 11-17",Thousands,1
136,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 11-18",Thousands,1
137,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 12-14",Thousands,1
138,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 12-16",Thousands,1
139,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 12-17",Thousands,1
140,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 12-18",Thousands,1
141,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 13-17",Thousands,1
142,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 13-18",Thousands,1
143,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 13-19",Thousands,1
144,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 15-17",Thousands,1
145,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 18-23",Thousands,1
146,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 15-24",Thousands,1
147,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 15-49",Thousands,1
148,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 15-59",Thousands,1
149,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 15-64",Thousands,1
150,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 20-64",Thousands,1
151,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 20-69",Thousands,1
152,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 25-49",Thousands,1
153,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 25-64",Thousands,1
154,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 25-69",Thousands,1
155,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 15 or over",Thousands,1
156,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 16 or over",Thousands,1
157,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 17 or over",Thousands,1
158,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 18 or over",Thousands,1
159,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 20 or over",Thousands,1
160,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 21 or over",Thousands,1
161,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 25 or over",Thousands,1
162,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 50 or over",Thousands,1
163,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 60 or over",Thousands,1
164,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 65 or over",Thousands,1
165,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 70 or over",Thousands,1
166,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 75 or over",Thousands,1
167,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 80 or over",Thousands,1
168,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 85 or over",Thousands,1
169,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Population aged 90 or over",Thousands,1
170,"Estimates, 1950 - 2020: Male population by broad age group (thousands) - Total",Thousands,1
171,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population under age 2",Thousands,1
172,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population under age 5",Thousands,1
173,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population under age 15",Thousands,1
174,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population under age 18",Thousands,1
175,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population under age 20",Thousands,1
176,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population under age 25",Thousands,1
177,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 3-4",Thousands,1
178,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 3-5",Thousands,1
179,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 3-6",Thousands,1
180,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 4-5",Thousands,1
181,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 4-6",Thousands,1
182,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 5-14",Thousands,1
183,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 5-10",Thousands,1
184,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 5-11",Thousands,1
185,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 6-9",Thousands,1
186,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 6-10",Thousands,1
187,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 6-11",Thousands,1
188,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 6-12",Thousands,1
189,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 7-10",Thousands,1
190,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 7-12",Thousands,1
191,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 11-16",Thousands,1
192,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 11-17",Thousands,1
193,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 11-18",Thousands,1
194,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 12-14",Thousands,1
195,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 12-16",Thousands,1
196,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 12-17",Thousands,1
197,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 12-18",Thousands,1
198,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 13-17",Thousands,1
199,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 13-18",Thousands,1
200,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 13-19",Thousands,1
201,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 15-17",Thousands,1
202,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 18-23",Thousands,1
203,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 15-24",Thousands,1
204,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 15-49",Thousands,1
205,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 15-59",Thousands,1
206,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 15-64",Thousands,1
207,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 20-64",Thousands,1
208,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 20-69",Thousands,1
209,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 25-49",Thousands,1
210,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 25-64",Thousands,1
211,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 25-69",Thousands,1
212,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 15 or over",Thousands,1
213,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 16 or over",Thousands,1
214,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 17 or over",Thousands,1
215,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 18 or over",Thousands,1
216,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 20 or over",Thousands,1
217,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 21 or over",Thousands,1
218,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 25 or over",Thousands,1
219,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 50 or over",Thousands,1
220,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 60 or over",Thousands,1
221,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 65 or over",Thousands,1
222,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 70 or over",Thousands,1
223,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 75 or over",Thousands,1
224,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 80 or over",Thousands,1
225,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 85 or over",Thousands,1
226,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Population aged 90 or over",Thousands,1
227,"Medium fertility variant, 2020 - 2100: Male population by broad age group (thousands) - Total",Thousands,1
228,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Deaths (thousands)",Thousands,2
229,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Male deaths (thousands)",Thousands,2
230,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Female deaths (thousands)",Thousands,2
231,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Crude death rate (deaths per 1,000 population)",Percentage,2
232,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Life expectancy at birth, both sexes combined (years)",Years,2
233,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Life expectancy at birth, males (years)",Years,2
234,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Life expectancy at birth, females (years)",Years,2
235,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Infant deaths, both sexes combined (under age 1, thousands)",Thousands,2
236,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Infant mortality rate (infant deaths per 1,000 live births)","Infant deaths per 1,000 live births",2
237,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Under-five mortality (deaths under age 5 per 1,000 live births)","Deaths under age 5 per 1,000 live births",2
238,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Births (thousands)",Thousands,2
239,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Crude birth rate (births per 1,000 population)","Births per 1,000 population",2
240,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Total fertility (live births per woman)",Live births per woman,2
241,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Total population natural change / increase (thousands)",Thousands,2
242,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Rate of natural increase (per 1,000 population)","Per 1,000 population",2
243,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Population change (thousands)",Thousands,2
244,"Estimates, 1950 - 2020: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Population growth rate (percentage)",Percentage,2
245,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Deaths (thousands)",Thousands,2
246,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Male deaths (thousands)",Thousands,2
247,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Female deaths (thousands)",Thousands,2
248,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Crude death rate (deaths per 1,000 population)",Percentage,2
249,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Life expectancy at birth, both sexes combined (years)",Years,2
250,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Life expectancy at birth, males (years)",Years,2
251,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Life expectancy at birth, females (years)",Years,2
252,"Medium fertility variant, 2020 - 2099: Interpolated total population by broad age group, region, subregion and country, annually for 1950-2100 (thousands) - Infant deaths, both sexes combined (under age 1, thousands)",Thousands,2
