name,description,dataset_id
World Bank EdStats: EGRA: Listening Comprehension - Share of students with a zero score (%). Nzema. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Listening Comprehension - Share of students with a zero score (%). Sidaamu Afoo. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Listening Comprehension - Share of students with a zero score (%). Sidaamu Afoo. 3rd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Listening Comprehension - Share of students with a zero score (%). Silozi. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Listening Comprehension - Share of students with a zero score (%). Songhoi. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Listening Comprehension - Share of students with a zero score (%). Somaligna. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Listening Comprehension - Share of students with a zero score (%). Somaligna. 3rd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Listening Comprehension - Share of students with a zero score (%). Spanish. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Listening Comprehension - Share of students with a zero score (%). Spanish. 3rd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Listening Comprehension - Share of students with a zero score (%). Spanish. 4th Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Listening Comprehension - Share of students with a zero score (%). Tigrinya. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Listening Comprehension - Share of students with a zero score (%). Tigrinya. 3rd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Afan Oromo. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Afan Oromo. 3rd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Akuapem. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Amharic. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Amharic. 3rd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Arabic. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Arabic. 3rd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Asante Twi. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Bamanankan. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Bomu. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Chichewa. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Chichewa. 4th Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Chitonga. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Cinyanja. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Dagaare. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Dagbani. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Dangme. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). English. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). English. 3rd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). English. 4th Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). English. 6th Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Ewe. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Fante. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Fulfulde. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Filipino. 3rd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). French. 3rd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Ga. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Gonja. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Hararigna. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Hararigna. 3rd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Icibemba. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Indonesian. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Kasem. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Kiikaonde. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Kiswahili. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Kinyarwanda. 4th Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Kinyarwanda. 6th Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Lunda. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Luvale. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Nzema. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Sidaamu Afoo. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Sidaamu Afoo. 3rd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Silozi. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Songhoi. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Somaligna. 2nd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
World Bank EdStats: EGRA: Correct Non-Words Read Per Minute (Mean). Somaligna. 3rd Grade,"{'dataPublishedBy': 'World Bank EdStats', 'link': 'https://datacatalog.worldbank.org/dataset/education-statistics', 'retrievedDate': '08-Jan-2020', 'additionalInfo': 'Definitions and characteristics of countries and other territories: https://ourworldindata.org/grapher/povstats/POVSTATS_Country_info.xls\r\n', 'dataPublisherSource': 'Early Grade Reading Assessment (EGRA): https://www.eddataglobal.org/reading/'}",3
