id,dataset_id,name,description
10,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Carbon Dioxide Information Analysis Center, Climate Watch - World Resources Institute, International Comparison Program - World Bank, Eurostat-OECD PPP Programme""}"
11,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Carbon Dioxide Information Analysis Center, Climate Watch - World Resources Institute, National accounts data - World Bank / OECD""}"
12,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Carbon Dioxide Information Analysis Center, Climate Watch - World Resources Institute, World Population Prospects - UN Population Division (2019), National statistical offices, Eurostat, Population and Vital Statistics Report - UN Statistical Division, International Database - US Census Bureau, Secretariat of the Pacific Community Statistics and Demography Programme""}"
13,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Demographic and Health Surveys, Multiple Indicator Cluster Surveys, AIDS Indicator Surveys, Reproductive Health Survey, other surveys""}"
14,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Demographic and Health Surveys, Multiple Indicator Cluster Surveys, Household surveys, UN Population Division""}"
15,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Demographic and Health Surveys, Multiple Indicator Cluster Surveys, UNICEF""}"
16,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Demographic and Health Surveys, Multiple Indicator Cluster Surveys, other surveys""}"
17,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Geographical Distribution of Financial Flows to Developing Countries - OECD Development Assistance Committee, Development Co-operation Report - OECD Development Assistance Committee, International Development Statistics Database - OECD""}"
18,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Geographical Distribution of Financial Flows to Developing Countries - OECD Development Assistance Committee, Development Co-operation Report - OECD Development Assistance Committee, International Development Statistics Database - OECD, Central government expense estimates - International Monetary Fund""}"
19,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Geographical Distribution of Financial Flows to Developing Countries - OECD Development Assistance Committee, Development Co-operation Report - OECD Development Assistance Committee, International Development Statistics Database - OECD, GNI estimates - World Bank""}"
20,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Geographical Distribution of Financial Flows to Developing Countries - OECD Development Assistance Committee, Development Co-operation Report - OECD Development Assistance Committee, International Development Statistics Database - OECD, Gross capital formation estimates - World Bank""}"
21,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Geographical Distribution of Financial Flows to Developing Countries - OECD Development Assistance Committee, Development Co-operation Report - OECD Development Assistance Committee, International Development Statistics Database - OECD, Imports estimates - World Bank""}"
22,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Geographical Distribution of Financial Flows to Developing Countries - OECD Development Assistance Committee, Development Co-operation Report - OECD Development Assistance Committee, International Development Statistics Database - OECD, Population estimates - World Bank""}"
23,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Global Electrification Database - World Bank""}"
24,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Global Health Workforce Statistics - World Health Organization, OECD, official national sources""}"
25,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Government Finance Statistics - International Monetary Fund, GDP estimates - World Bank / OECD""}"
26,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Government Finance Statistics - International Monetary Fund, Value added estimates - World Bank / OECD""}"
27,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Government statistical agencies, Eurostat""}"
28,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""International Comparison Program - World Bank, World Development Indicators - World Bank, Eurostat-OECD PPP Programme""}"
29,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""International Financial Statistics - International Monetary Fund, Balance of Payments Statistics - International Monetary Fund, International Debt Statistics - World Bank, GDP estimates - World Bank / OECD""}"
30,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""International Financial Statistics - International Monetary Fund, GDP estimates - World Bank / OECD""}"
31,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Lancet Commission on Global Surgery, World Health Organization Collaborating Centre for Surgery and Public Health at Lund University""}"
32,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""State of the World's Children - UNICEF, World Contraceptive Use - UN Population Division, Demographic and Health Surveys, Multiple Indicator Cluster Surveys""}"
33,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""World Health Organization, official national sources""}"
34,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""World Population Prospects - UN Population Division (2019), Human Mortality Database - UC Berkeley / Max Planck Institute for Demographic Research""}"
35,0,Data compiled from multiple sources by World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""World Population Prospects - UN Population Division (2019), National statistical offices, Eurostat, Population and Vital Statistics Report - UN Statistical Division, International Database - US Census Bureau, Secretariat of the Pacific Community Statistics and Demography Programme""}"
36,0,Demirguc-Kunt et al. (2018) via World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Global Financial Inclusion Database - Demirguc-Kunt et al. (2018)""}"
37,0,Demographic and Health Surveys (DHS) and UNAIDS (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Demographic and Health Surveys, UNAIDS""}"
38,0,Demographic and Health Surveys (DHS) and UNICEF (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""State of the World's Children - UNICEF, Demographic and Health Surveys""}"
39,0,Demographic and Health Surveys (DHS) via World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Demographic and Health Surveys""}"
40,0,Demographic and Health Surveys (DHS) via World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Demographic and Health Surveys (DHS)""}"
41,0,European Commission Joint Research Centre and Netherlands Environmental Assessment Agency (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Emission Database for Global Atmospheric Research - European Commission Joint Research Centre and Netherlands Environmental Assessment Agency""}"
42,0,Food and Agriculture Organization of the United Nations (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""AQUASTAT Database - Food and Agriculture Organization of the United Nations""}"
43,0,Food and Agriculture Organization of the United Nations (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Food and Agriculture Organization of the United Nations""}"
44,0,Food and Agriculture Organization of the United Nations and World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Food and Agriculture Organization of the United Nations, Population estimates - World Bank""}"
45,0,Froese and Pauly (2008) via World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""FishBase Database - Froese and Pauly (2008)""}"
46,0,German Agency for International Cooperation (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""German Agency for International Cooperation""}"
47,0,Harvard Medical School Program in Global Surgery and Social Change (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Harvard Medical School Program in Global Surgery and Social Change""}"
48,0,Inter-Parliamentary Union (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Inter-Parliamentary Union""}"
49,0,Internal Displacement Monitoring Centre (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Internal Displacement Monitoring Centre""}"
50,0,International Civil Aviation Organization (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Civil Aviation Statistics of the World - International Civil Aviation Organization""}"
51,0,International Diabetes Federation (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Diabetes Atlas - International Diabetes Federation""}"
52,0,International Energy Agency (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""International Energy Agency""}"
53,0,International Institute for Strategic Studies (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""The Military Balance - International Institute for Strategic Studies""}"
54,0,International Labour Organization (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""International Labour Organization""}"
55,0,"International Labour Organization, UNICEF and World Bank","{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Understanding Children's Work Project - International Labour Organization / UNICEF / World Bank""}"
56,0,International Monetary Fund (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Balance of Payments Statistics - International Monetary Fund""}"
57,0,International Monetary Fund (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Financial Access Survey - International Monetary Fund""}"
58,0,International Monetary Fund (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Financial Soundness Indicators - International Monetary Fund""}"
59,0,International Monetary Fund (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Government Finance Statistics - International Monetary Fund""}"
60,0,International Monetary Fund (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""International Financial Statistics - International Monetary Fund""}"
61,0,International Monetary Fund and World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Balance of Payments Statistics - International Monetary Fund, International Debt Statistics - World Bank""}"
62,0,International Monetary Fund and World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""International Financial Statistics - International Monetary Fund, World Bank""}"
63,0,International Telecommunication Union (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""World Telecommunication / ICT Indicators Database - International Telecommunication Union""}"
64,0,International Union for Conservation of Nature (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Red List of Threatened Species - International Union for Conservation of Nature""}"
65,0,International Union of Railways (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""International Union of Railways""}"
66,0,International Union of Railways and OECD (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""International Union of Railways, OECD""}"
67,0,Lancet Commission on Global Surgery (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Lancet Commission on Global Surgery""}"
68,0,National Science Foundation (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Science and Engineering Indicators - National Science Foundation""}"
69,0,Netcraft (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Netcraft""}"
70,0,Netcraft and World Bank,"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Netcraft, Population estimates - World Bank""}"
71,0,Public Expenditure and Financial Accountability program (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Public Expenditure and Financial Accountability program""}"
72,0,Standard & Poor's (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Global Stock Markets Factbook - Standard & Poor's""}"
73,0,Stockholm International Peace Research Institute (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Armaments, Disarmament and International Security - Stockholm International Peace Research Institute""}"
74,0,Stockholm International Peace Research Institute (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Arms Transfers Database - Stockholm International Peace Research Institute""}"
75,0,UN Conference on Trade and Development (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Handbook of Statistics - UN Conference on Trade and Development""}"
76,0,UN Conference on Trade and Development (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Review of Maritime Transport - UN Conference on Trade and Development (2010)""}"
77,0,UN Conference on Trade and Development (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""UN Conference on Trade and Development""}"
78,0,UN Conference on Trade and Development and International Monetary Fund (via World Bank),"{""link"": ""http://data.worldbank.org/data-catalog/world-development-indicators"", ""retrievedDate"": ""08-August-2021"", ""additionalInfo"": null, ""dataPublishedBy"": ""World Development Indicators - World Bank (2021.07.30)"", ""dataPublisherSource"": ""Handbook of Statistics - UN Conference on Trade and Development, International Financial Statistics - International Monetary Fund""}"
