year,country,value
2027,Marshall Islands,84.9
2028,Marshall Islands,84.7
2029,Marshall Islands,84.5
2030,Marshall Islands,84.3
2018,Federated States of Micronesia,87.8
2019,Federated States of Micronesia,88.0
2020,Federated States of Micronesia,88.1
2021,Federated States of Micronesia,88.2
2022,Federated States of Micronesia,88.3
2023,Federated States of Micronesia,88.5
2024,Federated States of Micronesia,88.6
2025,Federated States of Micronesia,88.7
2026,Federated States of Micronesia,88.8
2027,Federated States of Micronesia,88.9
2028,Federated States of Micronesia,89.0
2029,Federated States of Micronesia,89.1
2030,Federated States of Micronesia,89.3
2018,Papua New Guinea,59.3
2019,Papua New Guinea,59.5
2020,Papua New Guinea,59.6
2021,Papua New Guinea,59.7
2022,Papua New Guinea,59.9
2023,Papua New Guinea,60.0
2024,Papua New Guinea,60.2
2025,Papua New Guinea,60.3
2026,Papua New Guinea,60.5
2027,Papua New Guinea,60.6
2028,Papua New Guinea,60.8
2029,Papua New Guinea,60.9
2030,Papua New Guinea,61.1
2018,Samoa,77.3
2019,Samoa,77.3
2020,Samoa,77.2
2021,Samoa,77.2
2022,Samoa,77.1
2023,Samoa,77.1
2024,Samoa,77.0
2025,Samoa,77.0
2026,Samoa,77.0
2027,Samoa,76.9
2028,Samoa,76.9
2029,Samoa,76.9
2030,Samoa,76.8
2018,Solomon Islands,87.8
2019,Solomon Islands,87.6
2020,Solomon Islands,87.4
2021,Solomon Islands,87.2
2022,Solomon Islands,87.0
2023,Solomon Islands,86.8
2024,Solomon Islands,86.5
2025,Solomon Islands,86.3
2026,Solomon Islands,86.1
2027,Solomon Islands,85.9
2028,Solomon Islands,85.7
2029,Solomon Islands,85.4
2030,Solomon Islands,85.2
2018,Tonga,88.1
2019,Tonga,88.0
2020,Tonga,88.0
2021,Tonga,87.9
2022,Tonga,87.9
2023,Tonga,87.8
2024,Tonga,87.8
2025,Tonga,87.8
2026,Tonga,87.7
2027,Tonga,87.7
2028,Tonga,87.6
2029,Tonga,87.6
2030,Tonga,87.6
2018,Vanuatu,92.9
2019,Vanuatu,93.0
2020,Vanuatu,93.1
2021,Vanuatu,93.2
2022,Vanuatu,93.2
2023,Vanuatu,93.3
2024,Vanuatu,93.4
2025,Vanuatu,93.5
2026,Vanuatu,93.6
2027,Vanuatu,93.7
2028,Vanuatu,93.7
2029,Vanuatu,93.8
2030,Vanuatu,93.9
2018,Armenia,62.5
2019,Armenia,62.0
2020,Armenia,61.5
2021,Armenia,61.0
2022,Armenia,60.5
2023,Armenia,60.0
2024,Armenia,59.4
2025,Armenia,58.9
2026,Armenia,58.4
2027,Armenia,57.8
2028,Armenia,57.3
2029,Armenia,56.7
2030,Armenia,56.1
2018,Azerbaijan,52.5
2019,Azerbaijan,52.4
2020,Azerbaijan,52.3
2021,Azerbaijan,52.2
2022,Azerbaijan,52.1
2023,Azerbaijan,52.0
2024,Azerbaijan,51.9
2025,Azerbaijan,51.8
2026,Azerbaijan,51.6
2027,Azerbaijan,51.5
2028,Azerbaijan,51.4
2029,Azerbaijan,51.3
2030,Azerbaijan,51.2
2018,Georgia,43.5
2019,Georgia,43.2
2020,Georgia,42.8
2021,Georgia,42.4
2022,Georgia,42.1
2023,Georgia,41.7
2024,Georgia,41.3
2025,Georgia,40.9
2026,Georgia,40.5
2027,Georgia,40.1
2028,Georgia,39.7
2029,Georgia,39.3
2030,Georgia,38.9
2018,Kazakhstan,29.6
2019,Kazakhstan,29.6
2020,Kazakhstan,29.6
2021,Kazakhstan,29.6
2022,Kazakhstan,29.6
2023,Kazakhstan,29.6
2024,Kazakhstan,29.6
2025,Kazakhstan,29.6
2026,Kazakhstan,29.6
2027,Kazakhstan,29.6
2028,Kazakhstan,29.6
2029,Kazakhstan,29.6
2030,Kazakhstan,29.6
2018,Kyrgyzstan,51.9
2019,Kyrgyzstan,52.2
2020,Kyrgyzstan,52.5
2021,Kyrgyzstan,52.8
2022,Kyrgyzstan,53.1
2023,Kyrgyzstan,53.4
2024,Kyrgyzstan,53.7
2025,Kyrgyzstan,53.9
2026,Kyrgyzstan,54.2
2027,Kyrgyzstan,54.5
2028,Kyrgyzstan,54.8
2029,Kyrgyzstan,55.1
2030,Kyrgyzstan,55.4
2018,Mongolia,54.8
2019,Mongolia,54.3
2020,Mongolia,53.9
2021,Mongolia,53.4
2022,Mongolia,52.9
2023,Mongolia,52.5
2024,Mongolia,52.0
2025,Mongolia,51.5
2026,Mongolia,51.0
2027,Mongolia,50.5
2028,Mongolia,50.0
2029,Mongolia,49.5
2030,Mongolia,49.0
2018,Tajikistan,82.4
2019,Tajikistan,82.7
2020,Tajikistan,82.9
2021,Tajikistan,83.1
2022,Tajikistan,83.3
2023,Tajikistan,83.5
2024,Tajikistan,83.7
2025,Tajikistan,83.9
2026,Tajikistan,84.1
2027,Tajikistan,84.3
2028,Tajikistan,84.5
2029,Tajikistan,84.7
2030,Tajikistan,84.9
2018,Turkmenistan,57.9
2019,Turkmenistan,57.9
2020,Turkmenistan,58.0
2021,Turkmenistan,58.0
2022,Turkmenistan,58.0
2023,Turkmenistan,58.1
2024,Turkmenistan,58.1
2025,Turkmenistan,58.1
2026,Turkmenistan,58.2
2027,Turkmenistan,58.2
2028,Turkmenistan,58.2
2029,Turkmenistan,58.2
2030,Turkmenistan,58.3
2018,Uzbekistan,59.5
2019,Uzbekistan,59.0
2020,Uzbekistan,58.4
2021,Uzbekistan,57.9
2022,Uzbekistan,57.3
2023,Uzbekistan,56.7
2024,Uzbekistan,56.2
2025,Uzbekistan,55.6
2026,Uzbekistan,55.0
2027,Uzbekistan,54.4
2028,Uzbekistan,53.8
2029,Uzbekistan,53.2
2030,Uzbekistan,52.6
2018,Albania,53.0
2019,Albania,52.8
2020,Albania,52.5
2021,Albania,52.3
2022,Albania,52.0
2023,Albania,51.8
2024,Albania,51.5
2025,Albania,51.3
2026,Albania,51.0
2027,Albania,50.7
2028,Albania,50.4
2029,Albania,50.1
2030,Albania,49.9
2018,Bosnia and Herzegovina,32.6
2019,Bosnia and Herzegovina,32.7
2020,Bosnia and Herzegovina,32.8
2021,Bosnia and Herzegovina,33.0
2022,Bosnia and Herzegovina,33.1
2023,Bosnia and Herzegovina,33.3
2024,Bosnia and Herzegovina,33.4
2025,Bosnia and Herzegovina,33.5
2026,Bosnia and Herzegovina,33.7
2027,Bosnia and Herzegovina,33.8
2028,Bosnia and Herzegovina,33.9
2029,Bosnia and Herzegovina,34.1
2030,Bosnia and Herzegovina,34.2
2018,Bulgaria,28.5
2019,Bulgaria,28.1
2020,Bulgaria,27.7
2021,Bulgaria,27.2
2022,Bulgaria,26.8
2023,Bulgaria,26.3
2024,Bulgaria,25.9
2025,Bulgaria,25.4
2026,Bulgaria,24.9
2027,Bulgaria,24.4
2028,Bulgaria,23.9
2029,Bulgaria,23.5
2030,Bulgaria,23.0
2018,Croatia,34.2
2019,Croatia,34.6
2020,Croatia,35.0
2021,Croatia,35.4
2022,Croatia,35.8
2023,Croatia,36.2
2024,Croatia,36.6
2025,Croatia,36.9
2026,Croatia,37.3
2027,Croatia,37.7
2028,Croatia,38.1
2029,Croatia,38.5
2030,Croatia,38.9
2018,Czech Republic,15.5
2019,Czech Republic,16.0
2020,Czech Republic,16.4
2021,Czech Republic,16.9
2022,Czech Republic,17.3
2023,Czech Republic,17.8
2024,Czech Republic,18.3
2025,Czech Republic,18.7
2026,Czech Republic,19.2
2027,Czech Republic,19.7
2028,Czech Republic,20.2
2029,Czech Republic,20.6
2030,Czech Republic,21.1
2018,Hungary,18.7
2019,Hungary,19.3
2020,Hungary,19.9
2021,Hungary,20.5
2022,Hungary,21.0
2023,Hungary,21.6
2024,Hungary,22.2
2025,Hungary,22.8
2026,Hungary,23.4
2027,Hungary,23.9
2028,Hungary,24.5
2029,Hungary,25.1
2030,Hungary,25.7
2018,Macedonia,74.0
2019,Macedonia,74.1
2020,Macedonia,74.2
2021,Macedonia,74.2
2022,Macedonia,74.3
2023,Macedonia,74.4
2024,Macedonia,74.5
2025,Macedonia,74.6
2026,Macedonia,74.6
2027,Macedonia,74.7
2028,Macedonia,74.8
2029,Macedonia,74.9
2030,Macedonia,75.0
2018,Montenegro,19.9
2019,Montenegro,19.4
2020,Montenegro,18.9
2021,Montenegro,18.4
2022,Montenegro,17.9
2023,Montenegro,17.4
2024,Montenegro,16.9
2025,Montenegro,16.3
2026,Montenegro,15.8
2027,Montenegro,15.3
2028,Montenegro,14.8
2029,Montenegro,14.3
2030,Montenegro,13.8
2018,Poland,25.3
2019,Poland,25.0
2020,Poland,24.7
2021,Poland,24.4
2022,Poland,24.1
2023,Poland,23.8
2024,Poland,23.5
2025,Poland,23.2
2026,Poland,22.9
2027,Poland,22.6
2028,Poland,22.3
2029,Poland,22.0
2030,Poland,21.7
2018,Romania,3.3
2019,Romania,3.3
2020,Romania,3.4
2021,Romania,3.4
2022,Romania,3.4
2023,Romania,3.4
2024,Romania,3.5
2025,Romania,3.5
2026,Romania,3.5
2027,Romania,3.5
2028,Romania,3.6
2029,Romania,3.6
2030,Romania,3.6
2018,Serbia,14.6
2019,Serbia,14.1
2020,Serbia,13.5
2021,Serbia,13.0
2022,Serbia,12.4
2023,Serbia,11.9
2024,Serbia,11.4
2025,Serbia,10.9
2026,Serbia,10.4
2027,Serbia,9.9
2028,Serbia,9.4
2029,Serbia,8.9
2030,Serbia,8.5
2018,Slovakia,23.4
2019,Slovakia,23.7
2020,Slovakia,23.9
2021,Slovakia,24.2
2022,Slovakia,24.5
2023,Slovakia,24.7
2024,Slovakia,25.0
2025,Slovakia,25.2
2026,Slovakia,25.5
2027,Slovakia,25.7
2028,Slovakia,26.0
2029,Slovakia,26.2
2030,Slovakia,26.5
2018,Slovenia,67.1
2019,Slovenia,67.4
2020,Slovenia,67.7
2021,Slovenia,67.9
2022,Slovenia,68.2
2023,Slovenia,68.5
2024,Slovenia,68.7
2025,Slovenia,69.0
2026,Slovenia,69.2
2027,Slovenia,69.5
2028,Slovenia,69.7
2029,Slovenia,70.0
2030,Slovenia,70.2
2018,Belarus,1.1
2019,Belarus,1.0
2020,Belarus,1.0
2021,Belarus,0.9
2022,Belarus,0.8
2023,Belarus,0.8
2024,Belarus,0.7
2025,Belarus,0.7
2026,Belarus,0.6
2027,Belarus,0.6
2028,Belarus,0.6
2029,Belarus,0.5
2030,Belarus,0.5
2018,Estonia,5.1
2019,Estonia,4.9
2020,Estonia,4.6
2021,Estonia,4.4
2022,Estonia,4.2
2023,Estonia,4.0
2024,Estonia,3.9
2025,Estonia,3.7
2026,Estonia,3.5
2027,Estonia,3.4
2028,Estonia,3.3
2029,Estonia,3.1
2030,Estonia,3.0
2018,Latvia,12.5
2019,Latvia,12.2
2020,Latvia,12.0
2021,Latvia,11.7
2022,Latvia,11.5
2023,Latvia,11.3
2024,Latvia,11.0
2025,Latvia,10.8
2026,Latvia,10.6
2027,Latvia,10.4
2028,Latvia,10.2
2029,Latvia,10.0
2030,Latvia,9.8
2018,Lithuania,1.4
2019,Lithuania,1.2
2020,Lithuania,1.1
2021,Lithuania,1.0
2022,Lithuania,0.9
2023,Lithuania,0.8
2024,Lithuania,0.7
2025,Lithuania,0.6
2026,Lithuania,0.6
2027,Lithuania,0.5
2028,Lithuania,0.5
2029,Lithuania,0.4
2030,Lithuania,0.4
2018,Moldova,23.2
2019,Moldova,23.4
2020,Moldova,23.5
2021,Moldova,23.6
2022,Moldova,23.7
2023,Moldova,23.8
2024,Moldova,23.9
2025,Moldova,24.0
2026,Moldova,24.1
2027,Moldova,24.2
2028,Moldova,24.4
2029,Moldova,24.5
2030,Moldova,24.6
2018,Russian Federation,20.4
2019,Russian Federation,20.1
2020,Russian Federation,19.9
2021,Russian Federation,19.6
2022,Russian Federation,19.4
2023,Russian Federation,19.1
2024,Russian Federation,18.9
2025,Russian Federation,18.6
2026,Russian Federation,18.4
2027,Russian Federation,18.1
2028,Russian Federation,17.9
2029,Russian Federation,17.6
2030,Russian Federation,17.4
2018,Ukraine,0.5
2019,Ukraine,0.5
2020,Ukraine,0.5
2021,Ukraine,0.5
2022,Ukraine,0.5
2023,Ukraine,0.5
2024,Ukraine,0.5
2025,Ukraine,0.5
2026,Ukraine,0.5
2027,Ukraine,0.5
2028,Ukraine,0.5
2029,Ukraine,0.5
2030,Ukraine,0.5
2018,Brunei,91.6
2019,Brunei,91.5
2020,Brunei,91.4
2021,Brunei,91.3
2022,Brunei,91.2
2023,Brunei,91.1
2024,Brunei,91.0
2025,Brunei,90.9
2026,Brunei,90.8
2027,Brunei,90.8
2028,Brunei,90.7
2029,Brunei,90.6
2030,Brunei,90.5
2018,Japan,45.7
2019,Japan,45.6
2020,Japan,45.5
2021,Japan,45.4
2022,Japan,45.3
2023,Japan,45.2
2024,Japan,45.1
2025,Japan,45.0
2026,Japan,44.9
2027,Japan,44.8
2028,Japan,44.8
2029,Japan,44.7
2030,Japan,44.6
2018,South Korea,38.8
2019,South Korea,39.1
2020,South Korea,39.3
2021,South Korea,39.6
2022,South Korea,39.9
2023,South Korea,40.1
2024,South Korea,40.4
2025,South Korea,40.7
2026,South Korea,40.9
2027,South Korea,41.2
2028,South Korea,41.4
2029,South Korea,41.7
2030,South Korea,42.0
2018,Singapore,63.6
2019,Singapore,63.6
2020,Singapore,63.7
2021,Singapore,63.8
2022,Singapore,63.9
2023,Singapore,63.9
2024,Singapore,64.0
2025,Singapore,64.1
2026,Singapore,64.1
2027,Singapore,64.2
2028,Singapore,64.3
2029,Singapore,64.3
2030,Singapore,64.4
2018,Australia,21.7
2019,Australia,21.5
2020,Australia,21.3
2021,Australia,21.1
2022,Australia,20.8
2023,Australia,20.6
2024,Australia,20.4
2025,Australia,20.2
2026,Australia,20.0
2027,Australia,19.7
2028,Australia,19.5
2029,Australia,19.3
2030,Australia,19.1
2018,New Zealand,26.3
2019,New Zealand,26.3
2020,New Zealand,26.2
2021,New Zealand,26.2
2022,New Zealand,26.1
2023,New Zealand,26.0
2024,New Zealand,26.0
2025,New Zealand,25.9
2026,New Zealand,25.9
2027,New Zealand,25.8
2028,New Zealand,25.7
2029,New Zealand,25.7
2030,New Zealand,25.6
2018,Andorra,20.2
2019,Andorra,20.9
2020,Andorra,21.6
2021,Andorra,22.3
2022,Andorra,22.9
2023,Andorra,23.6
2024,Andorra,24.3
2025,Andorra,25.0
2026,Andorra,25.6
2027,Andorra,26.3
2028,Andorra,26.9
2029,Andorra,27.6
2030,Andorra,28.3
2018,Austria,12.7
2019,Austria,13.1
2020,Austria,13.4
2021,Austria,13.7
2022,Austria,14.0
2023,Austria,14.4
2024,Austria,14.7
2025,Austria,15.0
2026,Austria,15.4
2027,Austria,15.7
2028,Austria,16.1
2029,Austria,16.4
2030,Austria,16.7
2018,Belgium,22.0
2019,Belgium,21.9
2020,Belgium,21.7
2021,Belgium,21.5
2022,Belgium,21.3
2023,Belgium,21.2
2024,Belgium,21.0
2025,Belgium,20.9
2026,Belgium,20.7
2027,Belgium,20.6
2028,Belgium,20.5
2029,Belgium,20.3
2030,Belgium,20.2
2018,Cyprus,35.8
2019,Cyprus,36.0
2020,Cyprus,36.2
2021,Cyprus,36.4
2022,Cyprus,36.6
2023,Cyprus,36.8
2024,Cyprus,36.9
2025,Cyprus,37.1
2026,Cyprus,37.3
2027,Cyprus,37.5
2028,Cyprus,37.6
2029,Cyprus,37.8
2030,Cyprus,38.0
2018,Denmark,21.9
2019,Denmark,22.6
2020,Denmark,23.3
2021,Denmark,23.9
2022,Denmark,24.6
2023,Denmark,25.2
2024,Denmark,25.9
2025,Denmark,26.6
2026,Denmark,27.2
2027,Denmark,27.9
2028,Denmark,28.6
2029,Denmark,29.2
2030,Denmark,29.9
2018,Finland,17.8
2019,Finland,18.1
2020,Finland,18.5
2021,Finland,18.8
2022,Finland,19.2
2023,Finland,19.6
2024,Finland,19.9
2025,Finland,20.3
2026,Finland,20.6
2027,Finland,21.0
2028,Finland,21.3
2029,Finland,21.7
2030,Finland,22.0
2018,France,16.6
2019,France,17.2
2020,France,17.9
2021,France,18.5
2022,France,19.1
2023,France,19.7
2024,France,20.4
2025,France,21.0
2026,France,21.6
2027,France,22.3
2028,France,22.9
2029,France,23.5
2030,France,24.2
2018,Germany,17.7
2019,Germany,18.3
2020,Germany,18.9
2021,Germany,19.5
2022,Germany,20.1
2023,Germany,20.7
2024,Germany,21.3
2025,Germany,21.9
2026,Germany,22.5
2027,Germany,23.1
2028,Germany,23.7
2029,Germany,24.3
2030,Germany,24.9
2018,Greece,21.7
2019,Greece,22.1
2020,Greece,22.5
2021,Greece,23.0
2022,Greece,23.4
2023,Greece,23.8
2024,Greece,24.2
2025,Greece,24.6
2026,Greece,25.0
2027,Greece,25.5
2028,Greece,25.9
2029,Greece,26.3
2030,Greece,26.7
2018,Iceland,42.2
2019,Iceland,41.6
2020,Iceland,41.0
2021,Iceland,40.4
2022,Iceland,39.8
2023,Iceland,39.2
2024,Iceland,38.6
2025,Iceland,38.0
2026,Iceland,37.4
2027,Iceland,36.8
2028,Iceland,36.2
2029,Iceland,35.6
2030,Iceland,34.9
2018,Ireland,11.6
2019,Ireland,12.1
2020,Ireland,12.5
2021,Ireland,13.0
2022,Ireland,13.5
2023,Ireland,14.0
2024,Ireland,14.5
2025,Ireland,15.0
2026,Ireland,15.5
2027,Ireland,16.0
2028,Ireland,16.5
2029,Ireland,17.1
2030,Ireland,17.6
2018,Israel,76.7
2019,Israel,76.3
2020,Israel,76.0
2021,Israel,75.7
2022,Israel,75.4
2023,Israel,75.1
2024,Israel,74.7
2025,Israel,74.4
2026,Israel,74.0
2027,Israel,73.7
2028,Israel,73.4
2029,Israel,73.0
2030,Israel,72.6
2018,Italy,31.6
2019,Italy,32.3
2020,Italy,33.0
2021,Italy,33.6
2022,Italy,34.3
2023,Italy,35.0
2024,Italy,35.7
2025,Italy,36.3
2026,Italy,37.0
2027,Italy,37.7
2028,Italy,38.3
2029,Italy,39.0
2030,Italy,39.6
2018,Luxembourg,1.0
2019,Luxembourg,1.1
2020,Luxembourg,1.1
2021,Luxembourg,1.2
2022,Luxembourg,1.2
2023,Luxembourg,1.3
2024,Luxembourg,1.4
2025,Luxembourg,1.5
2026,Luxembourg,1.6
2027,Luxembourg,1.7
2028,Luxembourg,1.8
2029,Luxembourg,1.9
2030,Luxembourg,2.0
2018,Malta,47.6
2019,Malta,47.1
2020,Malta,46.7
2021,Malta,46.2
2022,Malta,45.7
2023,Malta,45.2
2024,Malta,44.8
2025,Malta,44.3
2026,Malta,43.8
2027,Malta,43.3
2028,Malta,42.8
2029,Malta,42.3
2030,Malta,41.8
2018,Netherlands,35.9
2019,Netherlands,35.9
2020,Netherlands,36.0
2021,Netherlands,36.0
2022,Netherlands,36.0
2023,Netherlands,36.1
2024,Netherlands,36.1
2025,Netherlands,36.1
2026,Netherlands,36.2
2027,Netherlands,36.2
2028,Netherlands,36.2
2029,Netherlands,36.3
2030,Netherlands,36.3
2018,Norway,39.4
2019,Norway,39.3
2020,Norway,39.2
2021,Norway,39.1
2022,Norway,39.0
2023,Norway,38.9
2024,Norway,38.9
2025,Norway,38.8
2026,Norway,38.7
2027,Norway,38.6
2028,Norway,38.5
2029,Norway,38.4
2030,Norway,38.3
2018,Portugal,6.5
2019,Portugal,6.9
2020,Portugal,7.3
2021,Portugal,7.6
2022,Portugal,8.0
2023,Portugal,8.4
2024,Portugal,8.8
2025,Portugal,9.2
2026,Portugal,9.6
2027,Portugal,10.1
2028,Portugal,10.5
2029,Portugal,10.9
2030,Portugal,11.3
2018,Spain,7.7
2019,Spain,8.0
2020,Spain,8.3
2021,Spain,8.7
2022,Spain,9.1
2023,Spain,9.4
2024,Spain,9.8
2025,Spain,10.2
2026,Spain,10.6
2027,Spain,11.0
2028,Spain,11.4
2029,Spain,11.9
2030,Spain,12.3
2018,Sweden,30.7
2019,Sweden,30.6
2020,Sweden,30.5
2021,Sweden,30.4
2022,Sweden,30.3
2023,Sweden,30.2
2024,Sweden,30.1
2025,Sweden,30.0
2026,Sweden,29.9
2027,Sweden,29.8
2028,Sweden,29.6
2029,Sweden,29.5
2030,Sweden,29.4
2018,Switzerland,29.4
2019,Switzerland,29.7
2020,Switzerland,30.1
2021,Switzerland,30.4
2022,Switzerland,30.7
2023,Switzerland,31.0
2024,Switzerland,31.3
2025,Switzerland,31.6
2026,Switzerland,32.0
2027,Switzerland,32.3
2028,Switzerland,32.6
2029,Switzerland,32.9
2030,Switzerland,33.2
2018,United Kingdom,29.6
2019,United Kingdom,29.3
2020,United Kingdom,29.0
2021,United Kingdom,28.7
2022,United Kingdom,28.4
2023,United Kingdom,28.1
2024,United Kingdom,27.8
2025,United Kingdom,27.4
2026,United Kingdom,27.1
2027,United Kingdom,26.8
2028,United Kingdom,26.5
2029,United Kingdom,26.2
2030,United Kingdom,25.9
2018,Argentina,35.2
2019,Argentina,35.3
2020,Argentina,35.4
2021,Argentina,35.6
2022,Argentina,35.7
2023,Argentina,35.8
2024,Argentina,36.0
2025,Argentina,36.1
2026,Argentina,36.2
2027,Argentina,36.3
2028,Argentina,36.4
2029,Argentina,36.5
2030,Argentina,36.6
2018,Chile,33.6
2019,Chile,33.3
2020,Chile,33.0
2021,Chile,32.8
2022,Chile,32.5
2023,Chile,32.2
2024,Chile,31.9
2025,Chile,31.6
2026,Chile,31.4
2027,Chile,31.1
2028,Chile,30.8
2029,Chile,30.5
2030,Chile,30.2
2018,Uruguay,43.4
2019,Uruguay,43.7
2020,Uruguay,43.9
2021,Uruguay,44.1
2022,Uruguay,44.4
2023,Uruguay,44.6
2024,Uruguay,44.8
2025,Uruguay,45.1
2026,Uruguay,45.3
2027,Uruguay,45.5
2028,Uruguay,45.7
2029,Uruguay,45.9
2030,Uruguay,46.1
2018,Canada,31.4
2019,Canada,31.2
2020,Canada,31.0
2021,Canada,30.9
2022,Canada,30.7
2023,Canada,30.5
2024,Canada,30.3
2025,Canada,30.2
2026,Canada,30.0
2027,Canada,29.8
2028,Canada,29.7
2029,Canada,29.5
2030,Canada,29.3
2018,United States,31.8
2019,United States,31.8
2020,United States,31.7
2021,United States,31.6
2022,United States,31.5
2023,United States,31.4
2024,United States,31.3
2025,United States,31.2
2026,United States,31.1
2027,United States,31.1
2028,United States,31.0
2029,United States,30.9
2030,United States,30.8
